       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
      555.345       -30.9232              0       -2121.92        110.679       -7080.79       -2.03775       0.106912       -6.80138        129.602
      575.345       -30.0272              0       -15.5794        25.5692          836.5     -0.0156064      0.0247555       0.807577        143.474
      555.252       -96.2185              0       -2248.82       -142.654          10432       -2.16352      -0.137543        10.0193        135.709
      570.853       -103.586              0       -32.1462        7.34491       -2497.57     -0.0306909     0.00750674       -2.39922        148.564
      575.628       -70.7682              0       -78.7111        15.7082       -1131.56     -0.0758118      0.0156036       -1.08893        135.689
      560.493       -123.706              0        1225.61       -63.4824        7446.57        1.17906     -0.0617727        7.15751        136.376
      560.853        -104.76              0        1146.94       -255.413       -6943.43        1.10203      -0.244727       -6.67452        176.795
      554.893       -133.293              0       -2589.76       -309.694       -10396.3        -2.4885      -0.298647        -9.9927        141.791
      564.623        140.874              0       -743.772         69.325       -4841.02      -0.715506      0.0675568       -4.63988        226.929
      574.893       -134.996              0       -54.3922         37.029       -1221.97     -0.0528444      0.0350781        -1.1749        178.772
        575.6       -114.105              0       -74.2552       -30.9284       -1118.73     -0.0714009      -0.029851       -1.07403        144.596
      568.775         123.03              0        7.91289       -43.3197        3053.31     0.00776133     -0.0409411        2.93032         142.52
      558.775        123.065              0       -1248.19       -59.2952        8838.22         -1.199     -0.0576294        8.49077        114.956
          560       -152.088              0       -2205.28       -140.855       -5810.55       -2.11831      -0.134932       -5.59093          317.5
          570       -161.916              0        943.762       -19.2092       -2649.47       0.905394      -0.018085       -2.55208        373.816
          560       -175.345              0       -1189.24       -45.6923       -4881.08       -1.14291     -0.0436459       -4.69256        355.263
          560       -201.012              0        -1155.4       -18.0179       -3555.53       -1.10939     -0.0171906       -3.41758        393.572
          570       -187.144              0        700.296       -16.3053       -2021.67       0.672917     -0.0158943       -1.94343         406.19
          570       -214.945              0        396.459        9.10362       -1051.77       0.380822     0.00892722       -1.01086         451.29
