       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      389.103          332.5              0       -85.7922         562.47       -1760.74    -0.00524475      0.0344314      -0.107446         602.83
      414.289          342.5              0       -6.01537       -195.279         878.36   -0.000376318      -0.011985      0.0536813        695.352
     -82.3847          342.5              0        73.2981       -83.5252        565.301     0.00444588     -0.0051149        0.03442        720.499
      305.112          332.5              0       -35.4537        1080.46       -3013.55    -0.00210346      0.0660565       -0.18429        599.422
        152.8          332.5              0       -97.1777        1168.61        3683.38    -0.00591599      0.0713182       0.225137        596.327
      194.549          342.5              0       -10.4564       -451.013        1959.17    -0.00062564     -0.0276146         0.1195        680.898
      27.9345          332.5              0         6.6267         699.11       -1687.92     0.00043101      0.0427305      -0.103333        596.062
      94.3414          342.5              0       -132.307       -476.327       -1744.92    -0.00796364     -0.0292081      -0.106256        680.672
     -100.246          332.5              0        2.92692        457.606         1260.2    0.000198723      0.0279621      0.0767543        637.518
      50.7442          342.5              0        25.0381       -403.297       -777.241     0.00153187     -0.0246404     -0.0475551        685.687
     -145.754          332.5              0        63.3912        216.486         569.17     0.00386808      0.0132127      0.0347346        663.559
     -129.159          342.5              0       -61.7184       -44.9712        390.628    -0.00373543    -0.00274234      0.0237983        746.806
      111.239          332.5              0        93.6671        1051.37       -3863.06     0.00569233      0.0644195      -0.236001        595.253
     -56.4334          332.5              0        16.4913        486.375        1111.24    0.000987786      0.0297436      0.0678618        613.538
     -37.2175          342.5              0       -99.0408       -231.204       -729.357    -0.00606966      -0.014141     -0.0446016         698.49
      263.113          332.5              0       -26.8161        900.428        3569.74    -0.00165648      0.0549497       0.218174        601.122
     -13.9521          332.5              0        14.4429        797.347        2273.47    0.000880482       0.048732       0.139009        599.633
       6.9453          342.5              0          114.3       -275.813       -932.692     0.00698696     -0.0168728     -0.0571384        689.201
      69.6515          332.5              0       -117.706        794.508       -2316.84    -0.00707104      0.0487071      -0.141644        595.516
      137.776          342.5              0        42.4911       -426.095       -1938.55     0.00259892      -0.026186       -0.11826        678.646
      238.276          342.5              0       -20.4153       -438.205        1841.71    -0.00125453     -0.0268276       0.112538        685.679
       179.36          332.5              0        75.2949        924.305         4050.8     0.00456987      0.0564749       0.247497        598.887
      326.163          342.5              0        158.835       -207.106       -1105.03     0.00968112     -0.0126695     -0.0675164        689.816
      221.158          332.5              0       -21.0222          964.3        3812.97    -0.00130127      0.0590871       0.232921        601.144
      431.575          332.5              0        15.4594        301.292        1230.71    0.000923462      0.0184047      0.0752784         613.05
      282.192          342.5              0       -61.6186       -405.348        1696.75    -0.00374672     -0.0248505       0.103399         689.44
      347.076          332.5              0       -30.1346        847.131        2207.68     -0.0018613      0.0517556       0.134939        599.118
      370.123          342.5              0        46.3832       -170.643        852.516     0.00282348     -0.0104545      0.0521194        689.272
      459.354          342.5              0        12.3242       -87.2015        291.128    0.000740557    -0.00532829      0.0177815        719.541
      475.344          332.5              0        -31.085        114.139       -425.209    -0.00190303      0.0070141     -0.0260135        637.022
        509.5        73.0797              0       -382.486       -27.2454         1234.1     -0.0234622    -0.00166657      0.0751602        456.354
        509.5        16.6832              0       -134.657        6.32653        399.523    -0.00824416    0.000395044      0.0244097        446.032
        499.5          342.5              0        4.50819       -10.4781       -128.534    0.000274926   -0.000641231    -0.00784155            450
        499.5         -342.5              0       -4.90756       -10.6382       -136.171    -0.00029935   -0.000651901    -0.00831287            450
        509.5       -326.306              0        1.94385        6.45949       -169.866    0.000107974    0.000396316      -0.010424        728.716
        499.5        86.3791              0         870.58        1.93354       -3129.58      0.0531828    0.000137345      -0.191079        385.259
