       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
     -4.21704         73.472              0       -193.947        -1299.1       -62893.6     -0.0296574      -0.133941       -8.29213        20.2516
      286.135        68.3938              0       -1497.33         110064        -624141      -0.158525        14.4981       -81.9985         1.3909
      436.819        84.5527              0        26.0534       -52.2084         8803.3     0.00550715    -0.00965479        1.15404        40.8898
      421.887        95.0481              0       -32.2827        31.8245        2894.51    -0.00525845     0.00291825       0.386142        57.3036
      212.089        75.4081              0        146.078       -180.483       -92613.2    0.000178115     -0.0254252       -12.2848        17.6034
      38.7718        94.0748              0       -105.943        87.2376         8233.1    -0.00767951    -0.00411695         1.0833        75.3985
      342.524        68.9772              0         1097.8       -37512.4        -354346      0.0993878       -4.91375       -46.4119        1.69095
      127.654        68.6341              0       -2131.66        99728.9         488498      -0.230311        13.0038        63.2315        2.67731
      416.986        73.4892              0       -122.317        1933.93          68528      -0.012976       0.234986        9.00873        22.4584
      195.327          68.83              0        3571.64       -49598.2        -408021       0.433177       -6.40208        -54.097        1.46752
      191.837        93.0565              0        31.3747        13.1103        11361.2      0.0111431     0.00818047        1.52453        93.9834
      324.476        68.5595              0       -11599.6         104959         459634       -1.55591         13.596        59.9569        2.68885
      258.133        69.3808              0        8244.77       -38628.9        -321788        1.10346       -5.02369       -42.5544        2.04041
      328.567        68.6958              0       -6174.79        82444.8        -479341      -0.819334        10.6101       -62.7471        1.99428
       76.017          93.73              0        41.6304        83.4456       -9279.52    -0.00524062      0.0218109       -1.21133        81.9904
      31.7005        90.6473              0       -75.5272       -81.5015       -15947.3     -0.0080896     0.00206083       -2.08022        88.4347
      432.401        69.5726              0        -1581.6        19603.9        76395.6      -0.212852        2.57182        10.0312        14.4691
      420.164        68.8587              0        -3106.9        35643.8        -139841      -0.413774        4.68839       -18.4691        7.06267
      69.4443        90.1321              0       -36.6479        182.919       -17906.4      -0.014629      0.0150835       -2.36159        67.4294
      206.216        69.0948              0        8550.61       -47164.1        -440993         1.2266       -6.13085       -57.6572        1.72639
      4.63895        70.1173              0       -3191.72       -26791.3        -171161      -0.447664        -3.4736       -22.2567        10.7806
      45.5048         91.114              0        73.4258       -115.025        14596.5      0.0168103    -0.00613656        1.92951        66.7734
      312.007        72.0596              0        425.731        1420.15         145462      0.0473773       0.180143         19.201        7.30949
       42.699        68.6641              0       -1389.59         109783        -476996      -0.114532        14.3428       -62.8388        1.70676
      148.557         68.779              0       -1521.27        94385.9         414760      -0.147455        12.4324        54.2081        2.68551
     0.651519        95.7394              0         24.838        27.9474        -2885.6     0.00555404     0.00490615      -0.372347        43.9529
      292.627         81.155              0        244.052        421.714       -49773.2       0.040704      0.0565096       -6.47418        39.5503
