       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      109.191        77.6804              0       -903.941       -24365.9        -208293       -1.71292       -46.2504       -395.361        4.51445
      154.838        94.9989              0       -4.57313       0.999199        5222.25    -0.00844465     0.00215667         9.9136        21.3257
     0.350345        77.7389              0        645.035       -14887.2         158852        1.22777       -28.2475        301.512        3.78513
      79.1242        76.7371              0       -5233.82        88858.4        -381107       -9.93837        168.645       -723.386         2.1238
       119.44        77.7191              0       -2256.83       -18992.6        -195557       -4.27712       -36.0453       -371.254        4.50556
      154.244        103.449              0       -4.80532       0.823601       -1085.72    -0.00918452     0.00155189       -2.05943        31.0155
      117.696        76.9069              0       -2790.13        67699.2        -263024       -5.29943        128.492        -499.24        4.92166
      93.3535         76.791              0        -688.33        78838.2        -313121       -1.31149        149.594        -594.24        2.52566
      132.511        101.275              0       -66.8685        13.2944       -4845.88      -0.127665       0.025098       -9.19954        28.1169
       128.59        103.528              0       -9.46442        41.6308       -2624.72      -0.018459      0.0790946       -4.98195        29.0758
      96.2555        80.0908              0       -350.372        3563.53         123508      -0.669386          6.753        234.408        6.91043
      99.1982          79.15              0       -78.8457       -444.854        -143308      -0.144907      -0.848232       -272.006        4.82672
     0.760991        91.5137              0       -59.9188       -39.3549       -21152.3      -0.112184     -0.0742978       -40.1447        13.4796
      75.1166        76.6611              0       -8475.09        80927.4        -404920       -16.0855        153.601       -768.494        1.54057
     0.155252        80.5187              0       -139.884        1510.15       -78277.4      -0.267176        2.87295       -148.573        8.15027
      8.99623        76.8472              0        3128.03        67865.3        -282895        5.93467        128.817       -536.973        4.72852
      96.6522         103.29              0       -3.71949        22.5168        4433.45    -0.00708824      0.0429272        8.41588        31.9194
      21.1301        77.5707              0         585.02       -35884.2        -243857        1.10962        -68.118        -462.88        3.78224
      36.4934         76.774              0       -8239.11       -43267.8         371082       -15.6578       -82.1276        704.377        1.20061
     -13.0378        77.0246              0        800.551        20197.5        94210.7        1.52133        38.3347        178.834        6.91908
     -18.1136        88.8777              0        7.51151        9.34959          13660      0.0146108      0.0178667        25.9294        16.4749
     -3.48494        77.8754              0        945.508       -11130.8        -127317        1.79428       -21.1349       -241.661         7.3219
     -1.40659        76.8056              0        930.886        50900.2        -203459        1.76362        96.6085       -386.172        4.57114
      83.6587         81.384              0         828.95       -575.986        -103694        1.57707       -1.09214       -196.802        8.95168
      14.5195        77.5126              0       -3852.66       -36517.3         233843       -7.31071       -69.3068        443.868        3.56774
      152.082        99.6916              0        5.43056       -6.91057        3154.35      0.0100328     -0.0131511        5.98666        39.9162
     -17.2174        103.457              0       -8.50812       0.213945       -1589.99      -0.015601    -0.00104577       -3.01688        31.2136
     -18.4373        77.5767              0        775.878        6586.37          46681        1.47314        12.4997        88.6073        11.4392
     -15.1801        100.373              0        3.79447        8.58738       -4053.34     0.00657657      0.0162869       -7.69339        30.2627
     -1.58792        86.9896              0        20.9327       -32.2529         -32172      0.0399627     -0.0611928       -61.0644        9.69966
      124.737        76.8847              0       -2214.08        60403.5        -237225       -4.20532        114.671       -450.218         4.8781
      8.01041        91.6991              0       -60.3209         76.055        24248.2      -0.115497       0.143364        46.0319        17.0111
      28.7482        101.457              0        -9.7114         63.084         7822.7     -0.0188439         0.1202        14.8456        25.7287
     -17.9627        95.6929              0        22.0493        26.5864       -7190.15      0.0413674       0.050197        -13.649        20.0502
      88.1391         77.527              0       -1665.37       -37936.2         251644       -3.16761       -72.0046        477.584        3.32375
       32.622        103.712              0        6.96624        58.0112        3873.97      0.0133948       0.110195        7.35184        26.8735
      64.9136        103.906              0       -1.31246         53.511        -3603.1    -0.00199987       0.102159       -6.83768        24.5918
      147.753        99.6512              0        23.4777        69.9841       -3881.05      0.0444379       0.133207       -7.36624        33.3882
      57.0078        76.2006              0        1551.56         111909         433898        2.94567        212.415        823.422        0.56952
      12.7006        76.7587              0       -2674.66        64445.6         361993       -5.07628        122.311        687.091        4.25046
     -15.8991        81.4151              0        642.148       -124.083       -33138.9        1.21491      -0.234226       -62.9077        16.5221
     -1.73459        81.9186              0        547.159        424.722       -59753.5        1.03958       0.804037       -113.417        9.37263
      103.599        81.1154              0       -64.9463       -510.525         100988      -0.120207      -0.972107        191.683        7.44058
      88.4181        103.211              0        26.9748       -5.00809       -4744.11      0.0518344    -0.00887618       -9.00601        32.8955
      28.0127        77.5988              0        3090.04       -32407.4        -256453        5.87107       -61.5084       -486.755        4.39337
       48.906        104.209              0        6.25546          42.34       -3089.15      0.0112032      0.0804879       -5.86528         20.975
      100.681        101.409              0        18.1781        6.04565       -7299.53      0.0353208      0.0114087       -13.8554        28.4005
      24.3405        79.8509              0       -204.913        471.141         133553      -0.390318       0.897053        253.496        8.08853
      134.999        76.9313              0        81.8093        36142.1        -175964       0.158033        68.5944       -333.975        5.20597
      153.241         78.757              0        881.072       -4072.75       -32695.6        1.67226       -7.73226       -62.0592         13.126
      29.6598        96.9766              0       -84.7005        102.962          16922      -0.161701       0.195527        32.1174        25.6536
      15.4963        76.7039              0       -770.509        86815.3        -324380       -1.45817         164.79       -615.725        2.11474
      12.9717        81.2627              0       -168.892        481.982        91951.1      -0.318881       0.912138        174.513        9.01946
     -16.0763        92.4139              0        15.8883        14.5231       -10839.8      0.0307651      0.0280893       -20.5743        23.5532
      144.483        103.409              0       -6.27789        23.8837        1792.09     -0.0114256      0.0446956        3.39843        30.6094
      105.052        95.4347              0        16.4211        26.1585        18088.1      0.0316386      0.0503484        34.3364        21.5571
      46.8006        76.4905              0       -4263.11        94419.2        -427492           -8.1        179.125       -811.098        1.66014
      76.6761        97.8355              0       -60.3709        70.3302         -15260       -0.11556       0.133775       -28.9655        26.3355
      45.8664         76.741              0       -2233.64       -31458.8         348334        -4.2431       -59.6792        660.889        1.24396
      132.661        96.5443              0        23.9324        92.3643         -10343      0.0445812        0.17535       -19.6336        29.0404
      144.327        80.5395              0        127.539       -66.1436        43227.5       0.240398      -0.126594        82.0352        10.3687
      107.422        76.9125              0        404.014        77648.7        -298146       0.769458        147.374       -565.876        4.96075
      153.279        91.6663              0       -62.9263        18.3405        -7822.5       -0.12024      0.0351806       -14.8492        17.6642
      124.263        101.137              0       -10.5753        28.7277       -5844.18     -0.0209852      0.0548879       -11.0942        31.4408
      92.1074        96.2542              0       -21.0557       -13.3972       -17592.2     -0.0405398     -0.0258535       -33.3897        20.8304
      94.6148        77.3547              0        1649.35       -31189.9        -242694        3.12766       -59.1839       -460.616        1.77675
      155.492        83.5158              0        111.717        99.1539        13654.3       0.212149       0.188542        25.9131        11.8603
      140.344        79.9107              0       -80.3778        154.036        59419.6      -0.146596       0.291712        112.768        6.84281
      104.071        76.7492              0        838.378        76670.7        -312716        1.58179        145.522       -593.515        4.11124
     -12.2078        82.7404              0        108.733        293.853       -34594.6        0.20728       0.554425       -65.6695        15.7762
      20.5434        97.3139              0       -18.2324        54.8581         -15111     -0.0341875       0.103741       -28.6845        24.6714
     -10.8722        100.826              0        6.75834       -4.59073       -4503.37      0.0125423    -0.00811501       -8.54813        28.0133
      115.961        77.9064              0       -788.878       -26128.9         180210       -1.49484       -49.5944        342.061        5.33206
       29.166         76.759              0       -5956.45         105218         388275       -11.3103        199.686        736.865        2.00426
      92.3246        100.551              0       -26.1667        -3.7393       -9215.97     -0.0500135    -0.00784806       -17.4896        35.1385
      72.7151        91.2063              0       -20.8626        11.1336       -33886.1     -0.0409108      0.0231475       -64.3248        26.0657
      24.4995        77.5434              0       -242.357       -42328.1        -247288      -0.461457       -80.3362        -469.41        4.26183
      22.5613        81.2835              0       -861.729       -139.707         101044       -1.63515       -0.26868        191.774        7.45987
      121.116        76.7622              0       -97.4397        67406.1         301074      -0.183012        127.939        571.449        4.20658
      155.455        77.5704              0       -619.975         4622.9        29898.6       -1.17706        8.77323        56.7544        11.2696
      120.362        103.559              0        38.0328        47.2389       -3032.13      0.0714123      0.0906388       -5.75551        28.6175
      56.8235        92.4489              0       -129.575       -96.7432       -29503.5      -0.246539      -0.184781        -55.996         15.654
     -10.9364        78.1771              0        1069.27       -6930.33       -80835.5        2.03781       -13.1533       -153.437        6.29037
      148.404        78.1901              0        284.886       -6246.08        53663.9       0.541233       -11.8583        101.866        5.91206
      119.388        79.9626              0       -389.809        202.687        -106831      -0.742983       0.392289       -202.795        6.82562
      149.131        91.4348              0       -67.9068       -67.7639       -9698.17      -0.129367        -0.1295       -18.4051        21.7137
      49.7691        76.2705              0        1490.98         111913        -586483        2.86297          212.4       -1113.05       0.685211
      80.3024        76.7371              0        5366.75        86025.7        -384381         10.191        163.262       -729.627          2.049
      113.938        81.6398              0       -223.791        797.903        83230.5       -0.42559        1.51509        157.985        7.52738
      7.76184        98.3311              0       -1.02504        17.5902         -11244    -0.00218946      0.0342127       -21.3476        29.7496
      85.9609        76.8759              0       -1965.57        81258.5        -320758        -3.7412        154.164       -608.746        2.30659
       138.49        76.8174              0       -1828.15        32979.8        -159179        -3.4677        62.6021       -302.128         4.6949
      114.204        76.9495              0        1722.35        78592.9        -276215        3.28493        149.184       -524.308        5.12303
       136.61        103.697              0       -21.1921        25.6749        -2107.9     -0.0403708      0.0494449       -4.00438        27.0954
      105.835        77.7117              0        3693.99       -30160.7         212818        7.00431       -57.2469        403.972        4.14522
      136.649        77.7986              0       -2273.42       -15185.4        -120698        -4.3166        -28.819       -229.075        4.57301
       42.573        76.4419              0        384.289        89323.8         353999       0.720799        169.501        671.841        1.15798
      54.4664        76.9986              0       -284.609       -35388.9         304758      -0.542971       -67.1571        578.496        1.57956
      1.90463        76.8833              0        1882.88        56232.2         239111        3.56546        106.725        453.847        4.93609
     -2.82607        101.613              0       -7.66615        27.7936       -4771.09      -0.014502      0.0531336       -9.05814        29.5159
     -9.03652        77.1025              0        1394.57        34471.3        -123270        2.64546        65.4426       -233.967         6.8054
      56.1858        76.7507              0        3174.58       -46483.3        -365847        6.01341       -88.2114       -694.456        1.02433
      112.546        77.7174              0        1567.85       -29830.3         205354        2.97307       -56.6144        389.804        4.21973
       24.741        103.695              0       -5.40911        69.5207        3726.86     -0.0106049       0.132652        7.07026        27.0653
      25.7299        76.7897              0        2945.81        66835.5         354859        5.58101        126.871        673.601        2.22685
      18.8513         76.817              0       -2193.39        70771.2        -330843       -4.17135        134.337       -627.979        2.07267
     -16.4186        86.3213              0        9.92409       -62.6601       -18762.9      0.0183865      -0.118934       -35.6119        11.6999
     -16.0314        78.6513              0       -1597.36          -5588        51832.1       -3.03632       -10.6051         98.388        13.7292
      63.3087        79.2802              0        582.166       -126.443        -154844        1.10324      -0.237875       -293.891        5.48903
      38.6954        76.9129              0       -3039.69       -17152.6         327877       -5.77419        -32.524        622.366        2.08685
      145.521        86.3633              0       -3.38559        77.3146        19489.2    -0.00643081       0.146748        36.9922         15.114
     -10.0355        96.0254              0       -26.0598        -14.611        9436.25     -0.0495894     -0.0276318        17.9119        24.9692
      54.4952        82.8437              0       -43.3174         35.279       -87262.8     -0.0758273      0.0693847       -165.618        8.12971
      52.6826        102.597              0       -12.5592        34.9512       -6088.92     -0.0238579      0.0669936       -11.5657        16.4734
       8.9138        104.504              0       0.722878        25.7259       -1973.07     0.00180294      0.0485527       -3.74466        17.4423
