       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
     -46.1326            330              0        78.6014        496.899        1297.85      0.0200383       0.126593       0.330153        580.185
       455.96            330              0        -57.523        738.264        1949.26     -0.0147161        0.18777       0.496332        574.978
      480.012            340              0        8.79873       -213.067        799.543     0.00228767      -0.054227       0.203596         653.25
      199.263         333.93              0        121.789       -380.417        3733.97      0.0309897     -0.0965956       0.951162        264.573
      376.133            330              0       -50.7892        1033.16        4165.36     -0.0129953       0.263072        1.06127        570.297
      496.134            330              0        13.4086        500.332        1465.84     0.00344219       0.127263       0.373447         579.64
      313.635            340              0       -118.365       -621.546        1950.78     -0.0300798       -0.15833       0.496219        643.199
      273.825        345.642              0       -30.4628        20.8282        664.006    -0.00777938     0.00528814       0.168872         143.57
      113.593            330              0        34.0712        1607.95        4291.75     0.00847747       0.408854        1.09145        568.723
      53.4512            340              0       -10.3334       -311.692       -1313.09    -0.00285953     -0.0790994      -0.334426        651.528
      34.0345            330              0         47.805        907.355        2719.06      0.0122631       0.230704        0.69286        571.231
     -30.0017            340              0        1.95562       -167.719        684.309    0.000427001      -0.042737       0.174222        653.629
      136.517            340              0       -52.5461       -418.784        2197.01     -0.0136138      -0.106337       0.560367        647.613
      184.291         343.93              0       -5.95543        47.6584        1226.27    -0.00164354      0.0119039       0.311658        390.021
     -86.8772            330              0        40.0167        186.069        709.208      0.0102155      0.0473034       0.180945        590.528
     -72.1485            340              0        23.3917       -127.116        475.754     0.00603474     -0.0323133        0.12121         662.79
      240.313            340              0       -58.3183       -546.855       -1929.15     -0.0145684      -0.139275      -0.492107        243.606
     -5.92971            330              0       -47.6736        746.239         2418.6     -0.0121622       0.189899       0.615711        575.318
      11.7935            340              0       -28.3384       -358.184        1286.15     -0.0074165     -0.0910036       0.327863        651.839
      336.399            330              0       -141.945        1323.83         4799.8      -0.036038       0.336942        1.22191        569.597
      73.8531            330              0       -44.6182        1530.45       -4377.82      -0.011078       0.390216       -1.11431        569.081
      95.0314            340              0       -10.5881       -530.689       -1667.39    -0.00222127      -0.135774      -0.420947        650.501
      153.257            330              0        43.3057        1613.14        5480.04      0.0113807       0.410834        1.39425        568.526
      209.613         334.09              0       -168.609       -377.738       -3771.69      -0.043083      -0.095874      -0.959126        201.687
      251.838        335.642              0       -128.512       -572.438       -2896.75     -0.0327126       -0.14562       -0.73839        292.791
      396.542            340              0       -30.7194       -426.053        2160.76     -0.0077333      -0.108217       0.551188        651.459
      296.827            330              0       -22.7758         2070.7       -5834.83      -0.005711       0.526533       -1.48553        567.942
      354.989            340              0       -47.3091       -640.287        2183.19     -0.0120906       -0.16294       0.555846        648.136
      415.983            330              0        148.073        1043.71        3295.73      0.0378701       0.265513       0.839413        571.491
      438.218            340              0        152.253       -300.093       -1077.74      0.0388397     -0.0763586       -0.27409        652.484
      522.142            340              0        15.6818       -117.289        436.316     0.00409511     -0.0299288        0.11104        662.948
      536.874            330              0       -58.7372        213.582       -806.572     -0.0149629      0.0544116      -0.205461        590.681
      259.624        345.642              0        22.9955        15.3869        661.079     0.00575563     0.00391434       0.168128        134.938
      217.708         344.09              0       -9.32178        67.5405       -1339.52    -0.00286053      0.0168651       -0.34036         233.71
      278.631        335.642              0        26.3783       -510.579       -3020.52     0.00664181      -0.129518      -0.770634        314.704
      263.525        325.642              0        14.1102        1668.32        5628.57     0.00377033       0.424627         1.4305        319.695
      187.333         323.93              0        -15.265        2181.32        7818.85    -0.00400404       0.555149        1.99206        223.226
      172.362         333.93              0       -18.3164       -396.092        3932.23    -0.00484885      -0.100553         1.0008        332.731
      231.003         334.09              0        229.743       -215.369       -4125.77      0.0584339     -0.0543834       -1.05323        295.208
      222.909         324.09              0        -24.264        2146.25       -8713.42    -0.00627067       0.546876       -2.22092        231.947
      554.143        88.4171              0        3694.16        121.503       -13812.6       0.941071      0.0307993         -3.518        102.129
      555.503        139.163              0        2352.66       -247.179        9353.03        0.59923     -0.0624838        2.38018         154.87
      559.436        98.9411              0       -893.688        140.806        7461.57      -0.227823      0.0356457        1.89969        153.464
          560            340              0        9.15848       -20.6329         209.71     0.00236175    -0.00538647      0.0528153            450
      569.768        81.1565              0        17.6875       -43.1079        3181.08     0.00426139     -0.0113175       0.809125        144.569
          560           -340              0       -8.43841       -16.9624       -211.687    -0.00214567     -0.0042727     -0.0541305            450
          570       -325.196              0        6.95343        9.89287       -252.665     0.00173994     0.00251294     -0.0644841        666.194
      555.293        118.517              0        2437.62        264.428        11079.4       0.619937      0.0672826        2.81916        138.307
      555.625        71.6265              0        3446.11         37.602        11726.1       0.877311     0.00970326         2.9853        135.924
          570        189.577              0       -670.741       -49.9205        1929.35       -0.17099     -0.0128854        0.49054         406.82
          560        204.314              0        1437.97      -0.449707       -3962.09       0.365795   2.84147e-005        -1.0079        383.218
          570        248.672              0        -144.38       -14.0533       -927.517     -0.0367164    -0.00348516      -0.236076        513.998
          560        265.159              0        610.553        -98.972       -1646.08       0.155436     -0.0252182      -0.418807        502.613
          560        302.183              0        179.401       -53.9699        776.949      0.0456544      -0.013658       0.197278        579.118
          570        325.052              0       -11.5915         10.667        256.553    -0.00310689     0.00274162      0.0646967        672.662
          570        284.249              0       -109.407        32.7816       -514.384     -0.0278264     0.00835595      -0.130859        584.352
          560        232.781              0        984.653       -67.6531       -2518.43       0.250721     -0.0171976      -0.641372        440.362
          570        217.299              0        -278.45       -71.5997       -1401.96     -0.0708867     -0.0183736       -0.35678        457.446
          560        179.078              0        1414.25       -29.7039        4050.21       0.359947    -0.00717584        1.03133        345.588
      554.025        40.2887              0        2512.33        298.476        -9121.5       0.639781      0.0762569       -2.32485        95.4664
      559.121        47.8506              0        -1325.8         212.69       -6740.28      -0.337259      0.0543754       -1.71609        95.8895
      560.721        63.2433              0       -1017.86        41.3158        7290.56      -0.259552      0.0101504        1.85703        131.572
      570.795        125.169              0        45.5402       -26.0435       -2489.68      0.0116717    -0.00663332       -0.63321        177.082
      555.096        55.5269              0        3711.38        233.592        9794.04       0.944553      0.0590473        2.49262        121.642
      575.293        114.306              0        41.5121       0.960346        1192.08       0.010788   6.20158e-005       0.303917        155.352
      575.388       -8.92994              0       -8.05716       -15.5544       -221.645    -0.00208574    -0.00412473     -0.0565737        142.842
      570.014        36.8167              0        64.3124       -2.08607       -2102.98      0.0165779   -0.000263264      -0.535753        116.878
      571.394        19.6583              0        11.2161        6.92863        908.381     0.00308697     0.00173996       0.232259        114.925
       568.91       -44.3282              0       -10.4542        40.2532        2770.74    -0.00275141      0.0100421       0.705429        124.789
      571.306        -17.944              0        -36.434        6.37114        955.088    -0.00932654     0.00165318       0.243098        122.034
      575.918       -29.1133              0       -49.0988        4.22898        -627.95     -0.0122773     0.00140263      -0.159683        127.368
      569.805       -35.4638              0        10.2649       -34.4668       -1996.35     0.00243979    -0.00837782      -0.506722         121.39
      554.418       -120.093              0       -3035.05       -233.702       -12059.8      -0.772035     -0.0590129        -3.0676        118.626
      559.805        -32.036              0         1095.5        9.16443       -6026.09       0.278384     0.00251847         -1.535        99.8038
      560.513       -79.5898              0        1723.39       -33.3575        -7621.7       0.438509    -0.00851566       -1.94032         147.39
       558.91        -46.115              0        949.602        50.0261       -7248.51       0.241479      0.0132615       -1.84333        93.3614
      570.513       -81.2027              0       -13.5433        2.02841       -2783.96    -0.00379212    0.000762923      -0.709762        133.006
      553.887       -38.6254              0       -2534.44        277.125       -10553.6      -0.644685      0.0707965       -2.68701        91.2215
      570.383       -61.9564              0       -18.0896       -11.8422        2716.81    -0.00448536    -0.00315939        0.69006        130.853
       575.36       -71.8512              0       -12.8412        44.0815        1203.44    -0.00325139      0.0108045       0.306536        146.384
      557.136       -110.879              0         1214.8       -249.434        10367.2       0.308152     -0.0631193         2.6416        95.7468
      574.834       -138.315              0       -24.3405        5.54872        -1337.5     -0.0063552     0.00126237      -0.340631        183.278
      552.718       -102.605              0       -3232.58       -160.928        15364.6      -0.823252     -0.0415245        3.91154        70.0146
      564.562        165.824              0       -467.161        187.601        3717.49      -0.119312      0.0477517       0.947183        280.797
      567.136       -108.425              0       -41.8507       -69.3065        4088.43     -0.0114696     -0.0186402        1.03779        183.887
          560       -155.866              0        -1303.9         -94.49       -5753.09       -0.33139     -0.0240224        -1.4666        311.454
          560        -178.98              0       -1285.21       -93.8383       -4670.18       -0.32734     -0.0236836       -1.18926        349.622
          570       -190.236              0        626.061       -65.4444       -1930.48       0.159526      -0.016806      -0.490825         410.91
          570       -164.912              0        741.476       -33.5107        2298.31       0.188295    -0.00817442       0.587154        379.051
          560        -204.52              0       -1310.06        49.6734       -3348.71      -0.333029      0.0125193      -0.851529        388.775
          570        -218.14              0         245.43       -87.6383       -1454.28       0.062471     -0.0222654      -0.370096        456.003
          560       -233.116              0       -1001.03       -131.369       -2824.17      -0.255153     -0.0333679      -0.718466        442.049
          560       -265.413              0       -419.637       -15.2301        1203.81      -0.106609    -0.00394112       0.306548        504.082
          570       -249.369              0        246.993        93.6595       -856.208      0.0628799      0.0237603      -0.217797        507.225
      559.768        79.9808              0       -1015.52        13.6787        7892.56      -0.258437      0.0035787        2.00791        130.694
          570       -284.681              0        135.864       -12.4091       -436.784      0.0345513    -0.00319092      -0.111063        577.759
      574.143        92.3617              0        14.1917        12.1532        1907.72      0.0040306     0.00264837       0.487034        186.371
          560       -302.325              0       -156.176       -49.4024       -718.465     -0.0398187      -0.012611      -0.182996        579.192
      575.503        137.891              0        32.4153        5.70777         986.29     0.00841103      0.0015267       0.251447        155.132
      569.436         101.71              0       -14.3719         35.406        3138.22    -0.00364028     0.00934635       0.800137        171.491
