       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
     -43.9867          332.5              0        46.5202        498.129        1572.61      0.0170534       0.183345       0.579598        611.179
      452.197          332.5              0        75.5286        724.483       -2400.16      0.0282796       0.266775      -0.888716        614.331
      478.666          342.5              0        79.3567       -222.826       -553.197      0.0297166     -0.0820874      -0.204468        650.936
       204.02          332.5              0         100.19        1234.36       -4764.08      0.0364404       0.455611       -1.75092        610.827
      368.962          332.5              0       -30.1338        1080.99        3179.99     -0.0110134        0.39853        1.16958        604.213
      309.032          342.5              0       -37.8647       -308.138       -1840.21     -0.0150768      -0.113312      -0.676352         643.39
      121.133          332.5              0       -22.1604        1134.99        4447.17    -0.00828196       0.417949         1.6319          603.5
      55.7172          342.5              0       -76.9555       -414.228         1113.9     -0.0276034       -0.15269       0.410921        648.057
      38.7539          332.5              0        202.227        1099.74       -3048.88      0.0740899       0.404161       -1.11611        602.613
     -28.7589          342.5              0       -49.8316       -261.675       -626.059      -0.018165     -0.0963974      -0.230515        649.568
      140.181          342.5              0        56.8672       -500.211        2833.86       0.020851      -0.185541        1.03773        649.518
      182.569          342.5              0       -11.6725       -557.151       -2872.74    -0.00413144      -0.206706       -1.05439        649.852
     -86.1205          332.5              0        9.95659        244.801        871.656     0.00369857      0.0907878       0.320803        624.579
      -71.448          342.5              0       -4.32372       -201.693        615.639     -0.0016891     -0.0746625       0.225989        660.261
      245.461          332.5              0       -23.1698         1446.2        -4822.7    -0.00785353       0.533838       -1.77941        607.468
     -2.49789          332.5              0       -44.1128        659.629       -2278.26     -0.0163586       0.243413      -0.838823         606.25
      13.5363          342.5              0       -92.1395       -305.461       -1749.85     -0.0325459      -0.112899      -0.640874        647.469
       393.47          342.5              0        123.415       -384.726        1050.67      0.0449824      -0.141787       0.386684        652.306
      79.9243          332.5              0       -72.2711        1025.01        3493.89     -0.0260408       0.379006         1.2819        601.999
       97.916          342.5              0       -79.3883       -420.481        2183.08     -0.0296968      -0.157613        0.79552        648.888
      267.071          342.5              0       -62.6339       -646.759        2406.78     -0.0228075      -0.238421       0.885769        641.348
      162.492          332.5              0         46.037        1370.04        5814.68      0.0170768       0.506548        2.14277        608.117
      224.952          342.5              0       -74.9769       -254.259       -2462.45      -0.028851     -0.0937176      -0.907267        646.554
      493.922          332.5              0       -91.2872        397.538       -1147.89     -0.0336035       0.146126      -0.422652          612.4
      327.728          332.5              0        3.18661         1441.2       -4147.15     0.00167052       0.530721       -1.53078        602.795
      286.624          332.5              0       -5.03806        1432.11       -4203.92    -0.00257702       0.527422       -1.53809        603.501
      351.137          342.5              0        71.4668       -310.557        1643.89      0.0262026      -0.114643       0.604893        648.505
      410.464          332.5              0       -108.116        934.093       -2978.75     -0.0402621       0.344887       -1.10113        611.066
      436.047          342.5              0        10.0179       -361.026       -1571.91     0.00351714      -0.132043      -0.583567        652.585
      521.424          342.5              0       -52.2772       -164.881       -559.278     -0.0190733     -0.0609142      -0.205653        660.764
      536.108          332.5              0       -10.6415        289.112        883.624     -0.0037145       0.105778       0.326035        625.162
      553.791        70.1151              0        2461.32        165.878        11860.2       0.906715      0.0609743        4.37489        90.4415
          560          342.5              0       -3.33398       -20.0962        216.899    -0.00104126    -0.00737726      0.0794437            450
      554.761        54.7325              0        2990.74        206.848       -12584.3        1.10398       0.076005       -4.63929        112.345
          560         -342.5              0        21.3296       -6.42644        159.988      0.0077582    -0.00149154       0.061528            450
          570       -327.958              0       -7.68567        11.6255       -209.455    -0.00243887     0.00424149     -0.0751848        654.368
