       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
     -37.3814            326              0       -27.0124         691.36        2370.43    -0.00948021       0.241279       0.827496        563.978
      376.541            326              0        46.1119        509.788        1916.96      0.0160938       0.177851       0.668873        586.067
      401.346            336              0        30.0022       -168.046       -468.722      0.0104607     -0.0586353      -0.163525          675.4
      122.433        331.188              0        75.6204       -540.171       -3386.04      0.0263884       -0.18853       -1.18202        305.077
      296.057            326              0       -40.8179        1105.84        2907.22      -0.014242        0.38585        1.01444        569.044
     -101.713            336              0       -87.2653       -143.472        -564.48     -0.0304595     -0.0500728       -0.19706         670.24
      256.855            326              0       -112.386        1208.65       -4107.06     -0.0393023       0.421876       -1.43375        558.176
      40.4021            326              0       -17.4736        1684.73        -4059.9    -0.00623483       0.587806       -1.41777        550.641
     -18.2362            336              0       -60.6043       -276.325        1412.47     -0.0211124     -0.0964104       0.492983        641.372
     -118.224            326              0        9.48842        278.836       -892.838     0.00330189      0.0972967      -0.311537        597.166
      62.7437            336              0       -49.8322       -451.629        1747.42     -0.0173615      -0.157589       0.609987        628.542
     -161.037            326              0        22.7923        118.109       -466.612     0.00796021      0.0412067       -0.16282        628.332
     -145.457            336              0        11.6127       -91.6137        251.028     0.00405364     -0.0319595      0.0875649        701.093
      137.038        329.966              0        115.954       -597.667       -3312.97      0.0404665      -0.208589       -1.15634        349.419
     -77.2282            326              0         6.7503        656.339       -1644.34     0.00235251       0.229102      -0.573997        577.403
     -59.5046            336              0        11.2685       -188.956       -842.884     0.00389663     -0.0659346      -0.294252        651.727
      108.046        341.188              0       -39.4464        40.3879       -790.068     -0.0137739      0.0140876      -0.275915        300.639
      173.585        330.652              0       -153.841       -424.979       -3274.06     -0.0536755       -0.14829       -1.14295        237.747
      1.73747            326              0        7.80484        965.176        3467.72      0.0026932       0.336746        1.20983        554.996
      22.4447            336              0        69.9154       -505.428        1611.52      0.0243331      -0.176375       0.562527        634.271
      150.368        339.966              0       -10.4575       -15.8277        946.021    -0.00363501    -0.00552269       0.330496        375.622
      78.8454            326              0        53.8789        1600.81        4051.83      0.0188167       0.558528        1.41385        550.764
      234.912            336              0       -6.57048       -461.521        1541.17    -0.00222678      -0.161146       0.537299        625.893
      188.502        340.652              0      -0.490041        46.7365        928.482   -0.000197758      0.0163108         0.3241        332.906
      316.616            336              0        23.0049       -202.445        1052.71     0.00803396     -0.0706568       0.367229        649.789
