       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      200.187        306.327              0        165.559       -469.788       -4260.15      0.0299024     -0.0878631      -0.802216        320.982
      402.396            301              0       -168.993        1330.34       -4407.34     -0.0314959       0.248458      -0.823179        524.919
      461.031            311              0         91.543       -353.592        1041.73      0.0166665     -0.0660094       0.193357        596.794
     -25.8923            301              0        21.3949        849.491       -2221.32     0.00393969       0.158306      -0.412701        527.337
      308.232            311              0       -141.336       -819.527       -3370.88     -0.0262082      -0.153621      -0.627704        593.894
      250.063         306.12              0       -71.5719       -463.147       -4366.19     -0.0135818     -0.0869574      -0.807391        227.153
       121.66            301              0        -17.853        1348.39        -5613.2    -0.00249956       0.252761       -1.04858        532.694
      65.5499            311              0       -116.166       -622.735       -1592.52     -0.0214146      -0.116731      -0.297958        603.783
      47.5512            301              0       -16.4638        1110.19        2966.86    -0.00292199       0.207659       0.555598        529.737
     -11.1738            311              0       -35.3939       -295.569       -1160.82    -0.00685789     -0.0553799      -0.216386        595.319
       142.97            311              0       -175.315       -821.993        -2932.8     -0.0335459       -0.15431      -0.541018        604.329
      185.917        316.327              0       0.268747         4.8901        1091.22   -0.000223687    -0.00027134       0.196986        281.374
     -63.0333            301              0        76.7926          290.2        1001.46       0.014346       0.054183        0.18728          538.5
     -49.5775            311              0       -6.87719       -177.958       -607.403   -0.000868498     -0.0331754      -0.112767        605.511
      10.7697            301              0         60.099        1212.68        3346.41       0.011212       0.225506       0.624234        527.134
      27.0651            311              0        38.7217       -456.784       -1384.61      0.0071308     -0.0853721      -0.258839        598.297
      422.768            311              0        3.91475       -549.845       -2251.99    0.000756079      -0.102885      -0.420051        598.137
      84.5499            301              0        60.3707        1918.67       -4321.72      0.0115064       0.360083      -0.808026        531.421
      104.239            311              0        106.704       -602.277       -1966.91       0.020746      -0.113667      -0.365671        605.827
      365.796            301              0       -28.8261        1931.52         5379.7    -0.00480192       0.360451        1.01017        523.046
      158.794            301              0         127.57         2337.5       -6992.52      0.0229983       0.438511       -1.30317        534.034
      225.276        317.268              0       -16.1376        13.0667        763.505    -0.00395799  -9.77869e-005       0.138926         223.46
      237.966        307.268              0        10.5759       -857.062        3635.67     0.00280765      -0.160297       0.678441        320.385
      329.302            301              0        75.4387        1998.14       -6437.49      0.0138242       0.372967        -1.1992        522.293
      292.886            301              0       -179.479        1877.96       -6363.14     -0.0330714       0.351214       -1.18782        522.565
      263.891         316.12              0        12.7364        132.371       -1130.67     0.00172218      0.0249008      -0.210632        290.194
        346.3            311              0        79.9427        -435.91       -2975.21      0.0139836      -0.081625      -0.555936        596.874
      384.499            311              0        60.5193       -391.994       -1882.12      0.0117601     -0.0731279      -0.352136        599.034
      439.062            301              0        49.4156        1065.57       -3741.22     0.00904959       0.199018      -0.698013        526.899
      475.782            301              0       -39.2531        399.519       -1587.56    -0.00730453      0.0739028      -0.294882        528.744
      499.525            311              0       -17.5238       -184.488         -581.3    -0.00337465     -0.0341563       -0.10865        606.696
      513.007            301              0       -65.9201        334.859       -1052.05     -0.0124383      0.0618218      -0.197855        539.675
      261.127         296.12              0       -66.0417        2666.12       -12231.2      -0.013046       0.496364       -2.26724        269.085
      274.956         306.12              0       -94.9399       -635.703       -4668.79     -0.0182445      -0.120133      -0.865541        333.779
       212.86        307.268              0       -25.0043       -610.807        3486.41    -0.00916995      -0.112585       0.640029         253.06
       225.55        297.268              0        15.5889        1395.72         7242.3   -0.000665699        0.26427        1.35118        332.835
      189.201        296.327              0       -52.8417         2516.9       -8915.19     -0.0103236       0.468847       -1.66753        284.685
      174.931        306.327              0        85.2013       -578.784       -5148.85      0.0162981      -0.107984      -0.960645        249.516
       550.62        117.701              0        74.7821        63.9766       -1716.27      0.0140743      0.0116655      -0.321555         117.54
      546.317        108.874              0        16.6265         25.157        3687.25     0.00247275     0.00432579       0.685949        108.786
