       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      412.862        85.2437              0         318.68        167.972       -18133.2       0.880396       0.463848       -49.9685        60.6058
      191.459        78.5498              0       -120.917        194.723       -61334.9      -0.330334       0.530201       -168.963        36.0593
      156.396         75.827              0       -304.184        28.8674       -79781.1      -0.834631      0.0807675       -219.797        22.8842
       347.89        79.4709              0        267.135        1201.77         -54365       0.728668        3.30907       -149.769        30.9912
      274.831        68.6896              0        239.767       -35285.3         402863       0.646336       -97.2336        1109.81       0.829753
      439.545        80.8002              0        25.1533        118.973        10576.7      0.0698812       0.328089        29.1384        35.9882
      421.532        94.7511              0       -8.97928        64.9346        3366.95     -0.0246976       0.178566        9.27489        62.6786
      349.064        69.1535              0       -6596.27       -48638.7        -356763       -18.1597       -134.004       -983.011           2.27
      112.965        80.1798              0       -155.496       -264.406       -53122.5      -0.430287      -0.738889       -146.357        23.3586
      248.221        68.6278              0       -1730.53       -22247.3        -434828       -4.78704       -61.3102       -1197.92       0.922006
      205.353        93.8863              0         16.901        3.08562       -9015.22      0.0475728     0.00916463       -24.8406        78.5329
      152.369        68.7099              0       -2713.45       -53317.3        -486131       -7.47538       -146.923       -1339.47       0.583243
      64.1629        94.2524              0        22.2247        155.797        7789.59      0.0610424       0.430321        21.4609        71.8497
      199.886        89.1521              0        17.3543        290.744        19526.1      0.0475604       0.803612        53.8008         74.459
        46.04        90.6138              0        162.086       -5.64416       -16387.3       0.450847     -0.0163832        -45.155        19.8975
      286.371         68.249              0       -2460.76         120237         579119       -6.77298         331.23        1595.26       0.439035
      133.897        90.4081              0        122.822        70.1703       -16575.8       0.340871       0.191189        -45.683        77.8474
      174.228        73.2185              0        1779.08        1909.28        -118738         4.9035        5.26457       -327.141        10.6086
      31.3411        68.4352              0        5388.82       -47259.1        -525771         14.772       -130.247       -1450.02       0.433214
      200.438          83.63              0       -14.6183        160.862       -35578.1     -0.0405316       0.441651       -98.0108        17.9232
      53.0749        68.2568              0        -462.39         172816         714275         -1.277        476.156        1967.86       0.743581
      46.6063        69.0818              0        16021.6         -26489         356891        44.1165       -73.0359        983.382        1.92012
      127.757        71.5823              0       -724.412       -200.975        -159860       -1.98243      -0.564064       -440.423        4.46236
       313.55        83.4237              0        2.26914       -118.596          35589     0.00533556      -0.328548        98.0362        35.7259
      6.48388        71.8014              0       -171.555        1543.14        -109281       -0.47054        4.21205       -301.076        4.93527
    -0.359471         95.234              0       -26.5299        95.5728        3279.83     -0.0737244        0.26374        9.03722        53.1563
      15.1006        73.8282              0       -256.544        647.996        92275.8      -0.706111        1.79067        254.214        14.8529
     -16.6319        68.8678              0        338.277        20194.4        72498.2       0.930271        55.6457          199.8        7.53556
      52.1458        68.7275              0       -10475.8       -34585.1         441416       -28.8892       -95.2922        1216.09       0.929671
     -4.87358        68.4532              0        1011.31        35912.8        -182887         2.7875        98.9422       -503.854        2.53841
      336.383        81.3071              0       -7.61829        580.573       -45343.1     -0.0214868        1.59785       -124.901        32.3121
      4.89551        68.6513              0       -1540.57       -36223.2        -329289       -4.22156       -99.7678       -907.018       0.760366
     -13.0124        69.5607              0       -367.997       -6273.49        86949.8      -0.998197       -17.2917        239.603        5.78141
      17.2303        80.4164              0       -167.403        417.377         -43345      -0.459154        1.14647        -119.43        15.9037
      35.8361        82.9714              0        47.5278        122.586       -37246.6       0.127332       0.336975       -102.622        30.1331
      211.019        75.2822              0       -178.813       -818.316       -91061.4      -0.495644       -2.25182       -250.893        11.4335
      116.686        68.5112              0       -2566.97         116537         544992       -7.00802        321.103        1501.39        1.46921
       285.85        68.6546              0        1524.32       -48108.2         454251        4.21361       -132.562        1251.27       0.756428
      253.636        68.6146              0        478.576       -53411.6         415536        1.37214       -147.181        1144.96       0.780334
       180.58        78.9532              0       -287.343        1035.23       -58867.4      -0.798158        2.85288       -162.163        33.2837
      259.796        68.3018              0       -10093.6         110472        -639087       -27.7909        304.314       -1760.75       0.725639
      4.43669        73.0993              0        409.136       -380.383       -82976.8        1.11661       -1.04674       -228.623        8.80591
      228.294        68.6133              0       -4.06152       -42962.9         515228     0.00582314       -118.448        1419.37       0.751931
      109.899        74.3004              0        94.9004        1251.41         101875        0.25789        3.44961        280.685        12.6788
       55.888        84.5866              0        138.158        72.2216       -33929.8       0.380504        0.19749       -93.4694        36.1217
      -15.616        75.3085              0         586.86       -370.481       -28513.4        1.62202       -1.02069       -78.5327        31.0391
      218.225        73.2208              0        539.938         89.001        -120091        1.49465       0.241747       -330.926        3.98307
       106.29        68.2015              0       -4384.64         143152         630916       -12.0847         394.44        1738.27       0.669755
      57.4564        69.2368              0        578.996       -40216.3         309787        1.46672       -110.808        853.666        1.41519
       7.3283        90.9896              0     -0.0237732        152.062       -11270.9    0.000974238       0.423248       -31.0614          84.13
      62.9746        68.5492              0        -8529.7       -57501.3        -544174       -23.4925       -158.423       -1499.35       0.421914
      64.2998         80.457              0       -630.434        147.974       -51923.9       -1.73779       0.405306       -143.053        35.5374
      223.964        85.5951              0        -21.172        313.514       -30035.8     -0.0617307       0.862053       -82.7356        38.8643
      129.772        74.2446              0        194.096        686.703        -103448       0.544483        1.89593       -284.987         7.3327
      48.0075        68.3078              0       -22247.5         161374         710634       -61.2811         444.57        1957.85       0.883552
      146.912        89.9791              0       -24.1167         455.22       -17503.1     -0.0656649        1.25467       -48.2055         75.578
      42.9809        69.0478              0        383.141       -44875.6        -380862        1.06233       -123.653       -1049.24       0.874979
      193.187        93.2657              0        -20.015       -63.8656        9924.48     -0.0541364      -0.175644         27.345        90.9253
      216.986        68.4222              0       -3083.11         127203        -498891       -8.49635        350.316       -1374.47        0.63402
      16.3769        68.4928              0       -1832.32         101735         477884       -5.08157        280.299         1316.8        1.27628
       110.42        69.6899              0        1232.01         1591.7        -253224        3.40556         4.3311       -697.607        1.94026
      111.428          68.48              0       -1533.53        71613.2        -456740       -4.25939         197.32       -1257.97       0.921986
      79.5011        68.1484              0        2884.82        86486.6         530884        7.94775        238.276        1462.38       0.268354
      148.158          68.54              0       -1609.85         116600        -527272       -4.41049        321.242       -1452.42       0.969982
      76.0324        94.2036              0        101.099        77.8747        7916.48        0.27922       0.216017        21.8152         71.519
      74.5379        68.3403              0       -4430.77         112659        -501687       -12.2021        310.392       -1382.27       0.685328
      221.139        72.3213              0       -789.733       -560.134         135395       -2.17902       -1.55203        373.044        3.79294
       185.23        69.4369              0       -6674.29       -34729.6        -291695       -18.3684       -95.7416       -803.378        2.33913
      158.586        68.9724              0       -9032.37       -37265.4        -389461       -24.8823       -102.738       -1072.52        1.01881
      158.905        68.3777              0       -1764.61         130798        -524583       -4.91835        360.446       -1444.92       0.618754
      157.767        85.0807              0        140.645        418.414       -30916.4       0.383618        1.14949       -85.1853         46.297
      140.758        94.3649              0       -15.2264        34.7025        7314.02      -0.041355      0.0943468        20.1485        70.0859
      153.064        68.2594              0       -42.1079        90793.9        -602191      -0.129735        250.238       -1659.43       0.253723
      69.4014         90.456              0       -54.8896        324.304       -16218.4      -0.151561       0.894051       -44.6908        58.2579
      101.111        95.3187              0       -25.5987        95.4152       -5203.28     -0.0702387       0.262146       -14.3351        51.4866
      218.446        95.5098              0        17.3991        43.0923       -5023.09      0.0463494       0.119495       -13.8418        46.9317
      135.729        68.5917              0       -3572.86         -60469        -543263       -9.81624       -166.574       -1496.69        0.77314
      280.805        68.3812              0       -4430.55        84575.5         516326       -12.2427        233.064        1422.37       0.665139
      78.8527        68.5839              0        2639.14       -44756.3        -441412        7.25718       -123.292       -1216.17       0.543509
      427.123        74.3259              0       -393.225       -77.1747       -40792.7        -1.0849      -0.208882       -112.383        24.0242
