       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      191.925            326              0       -103.419        1433.35       -5809.28    -0.00711682       0.101366      -0.412517        571.387
      480.411            336              0        18.6924       -307.848       -592.413     0.00128375     -0.0218547     -0.0420084        646.556
      376.677            326              0       -11.0632        1284.63       -4889.85   -0.000730124      0.0911354      -0.346054        572.882
      456.563            326              0       -31.6322        633.948       -1665.23    -0.00227032      0.0449045      -0.117764        572.617
     -46.5116            326              0        101.507        673.523       -1496.93     0.00726959      0.0476693       -0.10651        571.997
      496.396            326              0       -45.5782        314.549       -1283.36    -0.00319618      0.0220996     -0.0910419        573.281
      313.859            336              0        70.3485       -575.331        2611.68     0.00499604     -0.0407735       0.184952        648.027
      272.395            336              0        54.8671       -617.844        2805.72     0.00386735     -0.0435391       0.199316        645.442
      112.508            326              0       -192.768         1647.6       -5306.92     -0.0137209       0.116671      -0.375456        568.495
      52.3777            336              0        51.2966       -495.764        1964.12     0.00363832     -0.0352231       0.138837        650.925
      32.9798            326              0        50.9898        1241.42       -3014.42     0.00363883      0.0879728      -0.212614        570.524
     -30.5585            336              0       -10.2221       -178.403       -840.313   -0.000572813      -0.012583      -0.059441        645.154
      135.448            336              0        150.118       -481.724       -3298.92      0.0105185     -0.0340935      -0.234172        648.337
      176.878            336              0        83.0217       -654.462       -2890.58     0.00589875     -0.0460692      -0.205833        646.416
     -86.9463            326              0        15.2024        161.055       -738.567     0.00104279      0.0113879     -0.0528172        587.415
     -72.2763            336              0       -23.7906       -197.517       -663.484    -0.00165647      -0.014037     -0.0474425        660.151
      230.996            336              0        5.57696       -741.392        3154.14    0.000288983     -0.0524866       0.223365        645.231
     -6.77228            326              0     -0.0266876        978.988        2573.22  -3.80129e-005      0.0693599       0.182016        571.118
      10.8521            336              0        52.9229       -241.937        1269.29     0.00373109     -0.0171303      0.0896746        647.202
      336.739            326              0        12.8122        1255.04        5074.96    0.000860909      0.0885681       0.358687        572.563
      72.7693            326              0        167.746        1101.94         3836.5      0.0118007      0.0782158       0.271095        569.079
      93.9483            336              0       -322.803       -241.901       -1855.36     -0.0227881     -0.0172539      -0.131062        650.673
      152.206            326              0        65.7699        1274.74       -5125.89     0.00469151      0.0902153      -0.364102        569.565
       217.34            326              0        50.0378        1643.28       -6113.81     0.00356983       0.116221      -0.433103        572.299
      257.114            326              0        27.6533        1822.39       -5213.13     0.00205983       0.128581      -0.369268        572.276
      397.196            336              0       -9.04198        -468.47        2393.86   -0.000609802     -0.0333414       0.168853        653.211
      296.895            326              0       -197.347        1758.94        -4707.1     -0.0139185        0.12463      -0.332497        572.414
      355.466            336              0        -13.064       -476.719         2595.4   -0.000911278     -0.0338296       0.182988        651.738
      416.665            326              0        68.3223        938.796        3472.33     0.00475348      0.0665978       0.245191        573.368
      438.886            336              0        66.1959        -328.27       -1009.32     0.00467774     -0.0233114     -0.0713892        649.463
      522.218            336              0       -35.1904       -147.659        -571.12    -0.00242921     -0.0105062     -0.0405067        661.474
      536.917            326              0       -6.18578        153.609       -766.076   -0.000489482      0.0108936     -0.0544395         588.72
       568.29        76.9358              0        58.0392        31.5232        3780.47     0.00414119     0.00214396       0.268409        121.015
      555.242        48.6595              0        3004.67        362.057       -10366.4       0.212324      0.0248166      -0.734115        128.463
          570       -321.428              0        17.5486       -0.14419        192.517     0.00122906   2.21049e-006      0.0137599        655.751
          560            336              0        5.13493        8.18436       -211.039    0.000302813    0.000677318     -0.0153238            450
