       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      483.569        313.569              0        94.3159       -705.461       -4617.09     0.00926729     -0.0701959      -0.456104        189.245
      7.29288        324.972              0        -8.7223        21.8683        583.233     -0.0010243     0.00218579      0.0583399        288.207
       542.69            320              0        -10.476       -455.631        1544.43     0.00131009      -0.045308       0.157364        565.569
      185.852        317.134              0        20.5929        37.0055        4044.09     0.00203736     0.00358045       0.403071        130.601
      67.2771        307.966              0       -61.9627       -913.633       -8352.34    -0.00518406     -0.0908201      -0.835944        100.902
      170.328        325.348              0       -15.0316        36.1844        1101.18    -0.00152884     0.00353718       0.109288        109.988
      96.7486         325.86              0       -17.9345        59.3878        968.924    -0.00139156     0.00589378       0.096322         98.258
     -7.27644        314.972              0        66.3451       -326.885        1923.95     0.00677469     -0.0327169       0.192009        221.363
      243.872         324.51              0       -28.3563         48.792       -1658.87    -0.00240319     0.00395897      -0.164403        232.428
      102.425        308.399              0       -265.033       -1214.81         8085.7     -0.0264615      -0.120496       0.792821        103.045
     -44.1973        313.396              0        56.7614       -41.3202       -1152.91     0.00586188    -0.00416142      -0.115024        162.122
     -31.4113        323.396              0       -21.5524        4.03983        483.029    -0.00218614    0.000603016       0.049108        379.999
      297.935        311.527              0        -153.92       -1607.53        7274.82     -0.0148051      -0.159006       0.732831        113.857
      171.287        318.996              0       -45.2202        43.5364        3246.55    -0.00458961     0.00414849       0.321916        115.997
       21.826        318.757              0       -8.58829        6.71287        1717.83   -0.000950672      0.0007719       0.173194        285.059
      39.8959        317.978              0        11.4154       -23.7851        2175.65     0.00118244    -0.00246702       0.218901        214.032
      221.698        317.522              0        13.9132       -4.31335       -4143.18    0.000903594   -0.000400032      -0.416085        97.3026
      139.832         320.44              0       -21.1435       -62.3596        2571.67    -0.00147241    -0.00616355       0.262075        101.207
       133.56        325.162              0       -2.27795        35.6921         1209.4    -0.00129521      0.0041232       0.121917        132.199
      293.278        325.979              0       -17.3033        30.9798       -1110.52    -0.00277496     0.00329828      -0.103014        58.5961
      416.389        316.344              0       -85.9893       -69.8807       -4889.33    -0.00840693    -0.00576089      -0.480607        163.264
       204.66        317.636              0       -94.2859       -67.7777       -3847.48     -0.0099739    -0.00673767      -0.386365        209.686
      334.202        301.975              0       -157.844         4371.1          19277     -0.0158708       0.433067        1.91897        53.0087
      364.039        324.627              0       -14.1193        9.05584        1349.32    -0.00144501    0.000848426       0.134755        124.106
      262.085        306.242              0        485.408       -805.976        13307.7      0.0486033     -0.0793148        1.32704         78.548
      324.246         325.21              0       -17.1328        24.9074        -1618.9    -0.00179622     0.00194719      -0.159612        191.566
      384.001        317.802              0        27.4057        71.5537       -3724.13     0.00197175     0.00727179      -0.369813        144.313
      395.883        323.788              0       -25.6751        15.3048       -1800.42    -0.00231509     0.00192199      -0.179045        280.602
      369.911        318.642              0       -22.2848        1.16403        3387.91    -0.00218228   2.64323e-005        0.33821         165.51
      451.689        319.212              0        35.5789        26.0015        2811.74     0.00368054     0.00297314       0.283292        83.3042
      510.231        324.514              0        14.2287        72.9884         1101.9     0.00117381     0.00766329       0.111513         312.08
      444.657        324.835              0       -14.8229        4.83622       -1385.53    -0.00129378    0.000797282      -0.137156         108.75
       473.55        326.943              0        6.70868        14.4262        641.999    0.000656777     0.00127615      0.0646044        121.643
      522.654        304.514              0       -210.592         1462.3        6214.18     -0.0229685       0.149558       0.625837        154.442
      557.085            310              0       -56.4864          921.1       -3051.78    -0.00576586      0.0918478      -0.307634        481.636
      582.877        325.161              0        14.5001       -11.4778       -270.028     0.00133775    -0.00103056     -0.0276308        276.296
      595.565        315.161              0       -21.5754       -69.7206       -1130.51    -0.00217914    -0.00689027       -0.11376        298.568
      456.656        324.377              0        29.3876       -5.54645        1249.57     0.00297865   -0.000793604       0.126369        97.0645
      425.177        322.833              0        32.1429        35.2325       -2994.66     0.00319163     0.00254754      -0.292041        257.123
      304.651        325.549              0         16.836        38.7259       -1229.26      0.0022855     0.00424384      -0.120176        75.9815
       272.84        323.717              0        29.8472       -57.6883       -2087.63     0.00303322    -0.00735606       -0.19905        271.244
      177.721        317.409              0       -14.2884        3.61566       -4007.45   -0.000248125    0.000192094      -0.407415        98.6302
      229.292         317.77              0       -36.3004        172.767        4081.73    -0.00262221      0.0172025       0.403368        135.096
      260.953        316.242              0        -48.262        182.597       -5053.69    -0.00576175      0.0192214      -0.495322        165.818
      298.634        321.527              0       0.378332       -23.8344       -2360.43   9.00584e-005    -0.00143864      -0.230258        82.8692
      332.909        311.107              0       -14.5838        57.6734       -7108.77    -0.00152887     0.00573002      -0.702947        61.0931
      448.092         301.61              0        235.056        3878.45        15143.8      0.0242851        0.38336        1.48132        30.1102
      477.902        320.511              0       -6.61139        45.5601       -2355.15   -0.000608234     0.00494316      -0.234132        115.081
      420.473        306.344              0          245.2       -1519.26       -10548.6      0.0246112      -0.149147       -1.04803        72.0389
      435.459        307.453              0       -27.3802       -1175.02       -8548.03    -0.00267052      -0.114677      -0.840217        90.2455
      345.292        318.549              0        56.7142       -10.9251          -3546     0.00550202    -0.00140237      -0.353489        162.294
      354.654        304.627              0       -256.468        3549.33       -19087.5     -0.0256227       0.354135       -1.89526        119.844
      387.136        307.802              0       -76.7704       -1412.07        9889.47    -0.00597547      -0.139744       0.983095        90.4545
      405.105        317.299              0        -40.048        13.8559       -4266.11    -0.00370484    0.000904255      -0.419889        169.745
      321.417         305.21              0        274.148        4418.57       -14178.7      0.0265273        0.42911       -1.41007        111.667
      313.682        320.759              0       -35.2518        27.2189       -2984.71    -0.00399494     0.00237273      -0.293411        141.043
        304.6        305.549              0        27.1464        4233.42        12627.5     0.00301273       0.418499        1.25305        128.352
       314.33        310.759              0       -160.442       -1567.92       -8076.36     -0.0173885      -0.154009      -0.803072        169.091
        288.3        302.011              0       -233.031        6384.69        21927.1     -0.0238952       0.629664        2.18074        50.5816
      283.448        319.696              0        19.0299       0.208662       -3386.69     0.00160814   -0.000410944      -0.326762        147.953
      250.987        317.035              0       -16.9916        193.743       -4617.95   -0.000650602      0.0201237      -0.455379        177.597
      254.753        302.525              0         76.083           4358       -20659.5     0.00776868       0.434265       -2.05055        62.0788
      279.169        305.728              0       -380.682       -1457.41       -13940.4     -0.0366159      -0.145637       -1.39048        79.5009
      270.921        303.717              0        -22.632        4376.57          17873    -0.00360521       0.435312         1.7817        90.4934
