       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      56.7312            326              0        105.164        1271.22        4287.29      0.0241033       0.288972       0.973717        563.305
      482.309            326              0       -18.9087         594.59        2511.28    -0.00432149       0.135071       0.569612        572.105
      506.071            336              0       -41.1235       -170.701        995.771    -0.00940292     -0.0386944       0.226094        643.681
      215.034        332.328              0        17.5643       -782.659        2971.06      0.0039759      -0.177846       0.675135        270.898
      402.098            326              0        1.13988        1397.45       -4662.56    0.000138366       0.316872       -1.05931        578.054
     -6.07251            336              0        70.2716       -334.824        1561.35      0.0159532     -0.0759494       0.354102        641.439
      521.994            326              0        28.7888        776.088        1890.25     0.00659017       0.176249       0.429217        570.013
      345.041            336              0       -18.5213       -579.228        1956.06     -0.0041117      -0.131215       0.444856        375.637
      302.595        340.619              0       -8.17299        4.75452        1258.19     -0.0016495    0.000538295       0.285155        116.843
      129.937        331.769              0        55.4681       -672.856       -3092.18      0.0124459      -0.153227      -0.704871        247.911
      75.9807            336              0       -40.0299       -521.293        1707.55     -0.0089607      -0.118156       0.387234        643.876
     -21.9453            326              0       -32.9918         631.84        2091.15     -0.0074864       0.143224       0.474365        568.041
      163.067        341.513              0        36.0406      -0.960777        934.259     0.00810176   -0.000120221       0.212425         293.82
     -62.0623            326              0        96.2377        362.463       -958.252      0.0219093      0.0825285      -0.218099        582.195
     -47.5061            336              0       -90.6594       -113.973       -613.582     -0.0206181     -0.0258147      -0.139493        655.031
      248.567        341.019              0        36.8811        45.7939       -1079.49     0.00832431        0.01032      -0.245624        323.795
       17.462            326              0        168.967        882.202        3193.13      0.0382047       0.200128       0.724518        563.847
       34.933            336              0        131.009        -393.52       -1928.05      0.0297211     -0.0891531      -0.438833        639.964
      205.306        342.328              0        2.75254       -1.75427        741.864    0.000642495   -0.000268208       0.168947        239.912
      355.877        328.847              0       -170.392       -239.223        4187.27     -0.0386317     -0.0542442       0.951068        252.089
      96.0908            326              0       -125.727        1899.52        4871.45     -0.0286218       0.431332        1.10677            564
      118.954        341.769              0       -14.9366         22.933        698.656     -0.0034296     0.00530161       0.158789        275.243
      179.866        331.513              0       -10.0512       -680.842       -3616.54    -0.00239557      -0.154793      -0.822462        334.527
      234.712        331.019              0         1.5729       -910.154       -4038.52    0.000324982      -0.206727      -0.918435        279.831
      275.559            326              0       -52.5163        1219.08        5607.85     -0.0123998       0.277201        1.27674        300.288
      422.787            336              0       -72.6438       -553.582       -2147.55     -0.0167475      -0.125532      -0.488987        656.144
      313.981            326              0       -19.6957        1767.44        5276.99    -0.00485809        0.40159          1.201        227.492
      377.721        338.847              0         5.8002       -13.8797        1427.89     0.00157177    -0.00363923       0.323117        375.334
      442.344            326              0       -1.57693        1377.48       -4782.33   -0.000427475       0.313172       -1.08794        576.849
      464.621            336              0        71.0899        -369.88       -1425.83      0.0163197     -0.0839717      -0.324007        649.496
      547.568            336              0        74.5667       -160.694        607.007      0.0169002     -0.0364244       0.137551        653.646
      562.093            326              0       -46.7675        263.569        992.697     -0.0106848      0.0597695       0.225215         580.81
      261.983        331.019              0        129.735       -503.345        3655.17      0.0294866      -0.114436       0.830829        333.923
      242.358        321.019              0       -198.755        1742.15        8183.18     -0.0451305        0.39571        1.86137        159.354
      363.145        338.847              0        7.42203       -38.1727        1427.44     0.00189325    -0.00849587       0.324569        93.8335
      325.453        341.297              0       -12.8015        45.5385       -879.848    -0.00304373      0.0102267      -0.200161         130.12
       288.16        340.619              0       -6.38462       -22.2952        1212.61    -0.00124383    -0.00448768       0.276641        232.689
      140.907            326              0        79.6738        1808.58       -4662.09      0.0175074       0.411166       -1.06268        335.925
      223.406            326              0       -5.56095        1787.55        6062.73    -0.00130406       0.406348        1.37862        242.304
      255.183        321.019              0        27.8398        2267.36        7349.41     0.00656487       0.515416        1.67115        130.319
      284.193        330.619              0       -258.997       -709.005        3575.32     -0.0587652      -0.161424       0.813607        205.495
      321.696        331.297              0       -137.915       -750.977         3662.1     -0.0310804      -0.170459       0.833206         176.71
      364.345        318.847              0       -53.3433        2540.16        8404.98     -0.0120635       0.576469        1.90795        164.255
      383.273        328.847              0        101.355       -404.487       -4186.36      0.0230576     -0.0912136      -0.951869        347.324
      335.597        331.297              0        27.9098       -488.168       -3375.35     0.00610262      -0.110915      -0.767022          133.9
       331.84        321.297              0        19.4833        2224.84        7820.04     0.00434678        0.50461        1.77656        184.778
      304.757        330.619              0        162.858       -609.333        3741.32      0.0367338      -0.138253       0.850049        242.959
      295.964        320.619              0       -33.1497        2501.07        7035.23    -0.00735765       0.568684         1.5989        127.403
      202.761        322.328              0        46.1223        1421.31         5718.9      0.0104765       0.322719        1.29912        213.032
      193.033        332.328              0          38.62        -713.56       -3068.85     0.00872927      -0.162113      -0.698314        266.222
      152.507        331.513              0       -92.4576       -568.498        3226.63     -0.0210092      -0.129135       0.732395        285.089
      169.306        321.513              0       -149.129        2148.12         6997.5     -0.0340177       0.487877        1.58918        317.742
      121.282        321.769              0       -22.1573        1639.85        6085.81    -0.00512998       0.373974        1.38577        134.497
