       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      389.713        267.666              0       -94.6853         2343.9       -7135.68     -0.0189405       0.467668       -1.42216        441.518
    -0.991602        267.666              0        128.666        1138.25       -2778.54      0.0255794       0.227284      -0.555006        440.392
      406.882        277.666              0       -23.0387       -642.323       -2518.59    -0.00482122      -0.128516      -0.501402        496.724
      60.6229        267.666              0         1.8574         2154.3       -6706.88    0.000335414       0.430052       -1.33753        446.846
      308.665        282.138              0        8.42811        32.7876         1854.4     0.00167342     0.00653117       0.370116        272.442
      275.839        280.746              0       -13.8009       -20.3625        -2368.8    -0.00282687    -0.00426934      -0.471334        345.837
      157.482        273.536              0         44.857       -1310.31       -5852.06     0.00894381      -0.261424       -1.16592        215.452
      107.846        277.666              0       -94.5713       -806.853        3179.23      -0.018993      -0.161244       0.634053        502.931
      243.723        282.387              0       -11.3982        96.1502       -2165.41     -0.0023375      0.0190339      -0.431608        268.466
      11.2606        277.666              0       -40.7018       -425.244       -1550.45    -0.00802332     -0.0848497      -0.309334        497.066
      209.395        281.619              0       -8.02412        22.3949       -2406.08    -0.00168193     0.00419516      -0.477624        307.577
     -31.7724        267.666              0        42.1445        247.892       -1470.09     0.00845438      0.0495729      -0.293114        445.232
     -20.6721        277.666              0        -32.322       -373.788       -1091.62    -0.00649975     -0.0746928      -0.217624        499.514
      176.104        282.242              0      -0.302377        61.6806       -2143.27   -0.000119524      0.0121093      -0.425231        273.735
      29.7002        267.666              0          113.8        1664.46        -4403.1      0.0226394       0.331664      -0.877945        443.675
      43.2993        277.666              0       -30.0804       -767.538        2099.87    -0.00614014      -0.153394       0.418228            501
      214.773        261.619              0        233.355        3805.06        14568.9      0.0463431       0.758889        2.90176        105.437
      91.6723        267.666              0       -104.052        2519.31       -6568.88     -0.0206213       0.502573       -1.31132        446.931
      75.5502        277.666              0        39.5315       -742.031         2659.2     0.00797887      -0.148054       0.530854        503.446
      326.794        273.657              0       -106.687       -918.248        4883.67     -0.0210848      -0.183555       0.973774        248.218
      122.712        267.666              0       -148.868        2408.95        -8011.7     -0.0296094       0.481212       -1.59901         446.94
      143.825        283.536              0       -9.90302        10.0802        1132.68    -0.00200564     0.00205656       0.225807        207.399
