       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
     -45.7145            326              0        18.6171         384.18        1218.77     0.00185791      0.0389234       0.123609        579.336
       455.42            326              0         -50.88         963.51       -2284.32    -0.00515032      0.0973828       -0.23218        575.713
      479.535            336              0        76.6572       -268.815       -680.187     0.00779244     -0.0272384     -0.0691423        655.531
       192.86            326              0        38.9712        1385.84        5693.02     0.00388663       0.139968         0.5751        564.715
       375.66            326              0       -54.0547        1415.72       -4285.55    -0.00550117       0.143403        -0.4373        568.105
      272.197            336              0       -159.507       -608.458       -2685.94     -0.0161462     -0.0617273      -0.271127        638.146
      113.971            326              0        97.8331        1629.15       -4361.64      0.0098631       0.164323      -0.440502        569.172
      53.7079            336              0       -59.6067       -378.549       -1069.86    -0.00637598     -0.0381594      -0.107729        651.346
      34.2872            326              0       -29.7281        778.594       -2211.87    -0.00296436      0.0790409      -0.221631        572.216
     -29.5988            336              0       -188.975       -241.245       -953.873     -0.0190979     -0.0244655     -0.0960203        652.828
       136.74            336              0        67.1752       -454.688        2118.92      0.0068189     -0.0457751       0.213424        644.732
      177.851            336              0        53.7305       -712.244        3371.53     0.00550868     -0.0721788       0.340524         639.13
     -86.7324            326              0         42.811         206.27       -642.209      0.0042748      0.0205764     -0.0647466        597.044
     -71.8563            336              0       -6.58482       -139.332       -355.756   -0.000610351     -0.0140136     -0.0357885        669.423
      232.107            326              0        89.0763        1229.47         4913.1     0.00913608       0.124381       0.497168        564.664
     -5.59988            326              0        111.209        1217.78       -2923.39      0.0114272       0.123283       -0.29464        572.995
      12.0797            336              0        264.588       -45.3196       -1248.98      0.0269193     -0.0045022      -0.125297        649.709
      336.043            326              0        84.9416        1246.79        4741.41     0.00874224       0.127089       0.481028        567.518
        74.18            326              0       -6.41458        1126.77         3034.3   -0.000599574       0.113891        0.30653         571.61
      95.3246            336              0       -127.754       -296.867       -1707.62     -0.0127571      -0.029896      -0.172676        649.795
      153.527            326              0       -70.7681        1562.84        5934.27    -0.00710165       0.158039        0.59945        566.148
      218.753            336              0        55.8988       -640.596        2832.82     0.00559845     -0.0646856       0.286847        636.723
      313.249            336              0        32.1729           -754        1971.29     0.00342189     -0.0769913       0.199614        642.468
       257.22            326              0       -40.4302        1566.77       -5565.33     -0.0040432       0.158722      -0.562133        565.429
      395.988            336              0         107.72       -269.338        1732.35      0.0108782     -0.0272617       0.175237        650.947
      296.561            326              0        -8.3829        1686.42       -5445.24   -0.000704139       0.171525      -0.551183        566.741
      495.711            326              0        6.91277        400.554        1119.31    0.000768544      0.0406477       0.113396        581.831
      354.518            336              0       -217.317       -379.127       -1795.48     -0.0220285     -0.0385332      -0.184561        647.109
      415.428            326              0        17.4517        1271.38        3314.35     0.00169017       0.128699       0.335498        570.496
      437.653            336              0        53.6883       -281.499       -1268.74     0.00544138     -0.0285196      -0.129183        653.468
      521.891            336              0        7.25856       -131.704       -396.199    0.000740944     -0.0133642     -0.0401633        668.645
       536.75            326              0       -45.5206        255.921       -820.304     -0.0046261      0.0259166     -0.0833249        596.268
      575.253        114.799              0        69.6068       -44.8032        -1347.6     0.00691208    -0.00453961      -0.136185        154.147
      575.487        51.8199              0       -2.21157        9.19813        1159.48   -0.000112653    0.000846644       0.117401        138.488
          570       -321.241              0        32.2162       -7.00955        206.019     0.00319323   -0.000732862      0.0205233        664.152
      575.206        71.3249              0        22.5058       -5.21176       -1485.95     0.00229932   -0.000516504      -0.149878        148.432
      570.625        124.699              0        47.3452       -5.63695       -2806.21     0.00462314   -0.000553916      -0.283525        124.667
          560            336              0       -17.7295       -19.3027       -228.225    -0.00178724    -0.00196757     -0.0230865            450
          560           -336              0        19.1151       -6.68379        195.386     0.00191742   -0.000555991      0.0194885            450
      555.372        134.205              0        2946.49       -297.127        10495.6       0.297271     -0.0299885        1.05908        153.167
      575.945        31.7122              0        50.7906      -0.528112        650.857     0.00512163   1.56453e-005      0.0660082         123.72
