       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      34.0724            326              0        161.712        1244.03       -3832.19      0.0282831       0.217067      -0.670181        570.515
      455.045            326              0        1.98536        760.905        2661.25    0.000347551       0.133073       0.464773        572.193
      479.106            336              0        29.4151       -281.155        680.305     0.00514795     -0.0491458       0.118652         653.48
      192.107            326              0       -28.5562        1580.89        4096.77    -0.00507955       0.276137       0.717664         565.33
      375.933            326              0       -30.6328        1365.58         3789.5    -0.00535834       0.238594       0.663729        566.776
     -29.7769            336              0       -45.6292       -182.063        986.636    -0.00790324      -0.031887       0.172909        650.999
       313.81            336              0       -151.018       -448.748       -1958.49     -0.0266602     -0.0785521      -0.341339        649.225
      256.998            326              0       -23.0346        1690.77        5367.75     -0.0038789       0.295378       0.937315        569.189
      113.162            326              0        64.9283        1429.23        5144.99      0.0114225       0.249181       0.896828        566.513
      53.1327            336              0        32.9793       -447.207        2572.21     0.00570339     -0.0780507       0.448764        643.052
     -45.8519            326              0         88.176         615.68        1916.65      0.0153424       0.107808       0.335375         580.38
      135.513            336              0        95.1367       -627.943        1997.25      0.0166144      -0.109661       0.348049        643.816
     -86.7858            326              0        18.5567        292.508         920.87     0.00326881      0.0510816       0.160852        594.637
     -71.9634            336              0        -34.427        -194.11        725.387    -0.00604929     -0.0339151       0.126926        667.011
     -5.72473            326              0        20.4677        901.816        2532.66     0.00360516       0.157401       0.442892        574.344
      11.8087            336              0       -107.125       -325.978       -1876.49     -0.0186599     -0.0567465        -0.3287        646.011
      176.745            336              0       -25.3115        -715.69        1787.04    -0.00440793      -0.124481       0.313814        646.359
      495.239            326              0       -80.0532        462.183       -1387.73     -0.0139713      0.0808729      -0.243049        583.036
       73.664            326              0        57.7251        1094.06        4537.93      0.0100261       0.190742       0.792036        568.055
      94.3316            336              0       -60.8809       -481.706        2436.77     -0.0105183     -0.0838026       0.425461        642.846
      396.384            336              0        9.60892       -329.843           1463     0.00176101     -0.0579462       0.256633        642.226
      152.619            326              0      -0.776402        1475.15         5741.3   -0.000109334       0.257483        1.00258        565.244
      223.217        340.306              0        -13.034        60.6826        1045.58    -0.00219159      0.0106349       0.182849        369.927
      236.836        330.306              0       -2.39307       -321.056        3945.97   -0.000184794     -0.0562162       0.688608        353.934
      336.396            326              0        -67.789        1547.38       -4414.16     -0.0119637       0.270853      -0.771537        567.184
      296.742            326              0        37.4319        1590.19       -5812.79      0.0065437       0.277787       -1.01361        568.048
      272.288            336              0       -41.9198       -693.975       -2259.94    -0.00723806      -0.121284      -0.394704         651.22
      355.179            336              0          9.422       -346.237        1760.97     0.00162093     -0.0607967       0.308728        645.217
      415.416            326              0        -110.86         1149.2         3464.7     -0.0191792       0.200878       0.606074         567.69
       437.57            336              0        31.0803       -384.969        1550.56     0.00549836     -0.0675443       0.270517        643.454
      521.593            336              0       -65.1767       -183.996        -723.67     -0.0113851     -0.0321403      -0.126876          675.4
      536.602            326              0       -15.7004        291.084       -1024.91    -0.00273361      0.0508595      -0.179442         602.91
      209.778        330.306              0       -202.547       -354.995        3675.99     -0.0352152     -0.0621227       0.642997        249.215
      223.397        320.306              0       -21.4282        2089.18        7109.12     -0.0036979       0.364961        1.24136        244.565
      554.675         87.825              0        3679.24        252.274       -13761.4       0.642518      0.0439555        -2.4069        111.544
      575.275         52.175              0        45.4165       -37.3691        1187.06     0.00795363    -0.00653947       0.207443        143.938
      568.543        101.716              0       -8.35315       -62.5769       -3734.66    -0.00151192     -0.0107618      -0.652597         192.53
          560            336              0       -2.27694       -12.8917       -257.224   -0.000364051    -0.00226464     -0.0450008            450
      571.187        62.0894              0        48.9606       -15.5366        2517.35     0.00864274    -0.00274477       0.440494          110.4
          560           -336              0       -8.37395        -21.902       -223.011    -0.00147824    -0.00388193     -0.0387415            450
          570       -321.268              0        8.76683        11.2359       -282.913     0.00160033     0.00197585     -0.0491283        662.935
