       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
       192.92            326              0       -97.3174        1237.85        4013.22     -0.0468028       0.581203        1.88307        566.924
      479.291            336              0       -24.7058       -332.934        -1301.4     -0.0116085      -0.156216      -0.613054        650.231
      376.334            326              0        94.2005        1348.91       -4075.16      0.0439674         0.6341       -1.91564        567.093
      455.327            326              0         -165.5        791.216       -2531.23     -0.0776413       0.371426       -1.19175        569.967
     -45.2358            326              0       -6.91852         671.35        1803.82    -0.00377455       0.314557       0.848544        581.998
      314.319            336              0         -220.6       -430.218        2025.85      -0.104276      -0.202594       0.948806        647.336
      257.698            326              0       -111.176        1705.01       -5476.31     -0.0511148       0.799467       -2.57326        565.579
      113.757            326              0       -86.6741        1471.87        4618.74     -0.0411037       0.690173        2.16607        568.141
        53.57            336              0       -220.402       -396.373       -1400.57      -0.103045      -0.185968      -0.654991        643.347
      34.5495            326              0         82.374        1013.32        2662.55      0.0389545       0.475203        1.25228        569.867
     -29.1473            336              0       -88.7631       -268.982       -809.171     -0.0412288      -0.125871      -0.378929        651.814
      136.116            336              0        45.3961       -394.776       -2260.23      0.0212952      -0.184711       -1.06092        645.306
      177.455            336              0        173.508       -619.803       -1883.67      0.0814722       -0.29054      -0.884406        647.917
      -86.591            326              0        69.1673        220.908        724.861      0.0325807       0.103866       0.340666        603.406
     -71.5782            336              0       -93.0891       -124.338        535.614      -0.043907     -0.0581574       0.251945        675.576
     -5.10614            326              0        16.4979        938.438       -2382.16     0.00794127       0.439466       -1.11693        572.025
      12.3294            336              0        54.4982       -265.838        -999.26      0.0255038      -0.124819      -0.468973        642.614
      495.342            326              0       -52.5949        504.098       -1911.43      -0.024629       0.236508      -0.899634        580.488
      74.1633            326              0        68.3138        1523.26       -3941.26      0.0319507       0.714664       -1.84442        569.407
      94.8353            336              0        29.1328       -252.642       -1918.67      0.0128556      -0.118423      -0.898421        644.181
      396.815            336              0         19.646       -469.676        1917.09      0.0094169      -0.219742       0.901972        642.051
      153.323            326              0        2.23846        1982.66       -4999.37    0.000917844       0.927526       -2.34877        567.018
        225.1        341.679              0       -9.07175        -11.824        707.162    -0.00410755    -0.00208747       0.340982        280.887
       238.75        331.679              0       -179.688        -705.92       -3198.18     -0.0839489      -0.330324       -1.50696        307.352
      336.818            326              0       -126.673        1379.74       -4747.32     -0.0590734       0.647325       -2.22613        566.435
      297.273            326              0        44.8184        1547.96        4414.04       0.021341        0.72507        2.06519        565.724
