       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      446.585      -0.913864              0       -1566.88       -664.778       -82384.6       -4.97806       -2.11123        -261.74        7.12825
      457.085         140.91              0        4.83003       -3.07227       -1072.51      0.0153512    -0.00974102       -3.40742        113.124
      530.915        190.984              0        1.47249       0.804966        -1.7993     0.00467776     0.00255728    -0.00571728        368.604
      518.487       -184.188              0       0.514118       0.851814       -80.8782     0.00163535     0.00270642      -0.256986        408.705
       448.54       -192.745              0     0.00477159        3.47235       -191.332   1.30292e-005      0.0110214      -0.607841        246.168
      444.775        81.7411              0       -4.16868        7.91019       -9891.13     -0.0133309      0.0251843        -31.424         14.186
      443.219        84.8547              0         11.132        4.30016       -9247.25      0.0353684      0.0136376       -29.3787          22.87
       454.62        181.908              0       0.677927        2.94614       -286.198     0.00215317      0.0093572      -0.909293         319.81
      532.582       -159.951              0       -1.22033       -1.47162       -69.9327    -0.00388283    -0.00467343      -0.222176         276.44
      452.311        104.629              0       -6.20466         2.9075       -3185.89     -0.0196797     0.00927644       -10.1215        39.4192
      443.243        56.7178              0       -6625.63       -1072.99        59729.6       -21.0497       -3.40933        189.764        6.42751
      447.672        75.4795              0        2.37843       -7.46136        11328.3     0.00744215     -0.0237203        35.9904        20.1358
      444.584          135.4              0        3.76431        2.28513        1651.14      0.0119728     0.00725432        5.24572        77.0843
      447.253       -46.9926              0       -773.092        160.948       -70695.6       -2.45622       0.511434       -224.605        5.66124
      443.496       -111.403              0        4.94828        1.73807        5324.32      0.0157358     0.00548818        16.9157        39.5203
      448.552        192.744              0       0.660999      -0.382759        -130.78     0.00209789     -0.0012161      -0.415498        246.576
      533.533         160.11              0        1.22051       0.332552       -33.7791     0.00387708     0.00105449      -0.107313        232.236
      517.399        182.911              0      -0.769443       0.655178        44.8842    -0.00244398     0.00208082       0.142601        509.802
      490.231        152.112              0      -0.686976       0.103711        354.179     -0.0021887    0.000333281        1.12526        143.481
      443.312       -92.6116              0      -0.828067        4.98491        10814.5    -0.00272493       0.015831        34.3586        27.8817
      444.525       -81.8785              0        26.1733       -31.7343        16946.3      0.0831505      -0.101012         53.839        18.6048
      529.989       -81.1779              0       -4.68912        3.59434        424.467     -0.0148872      0.0114166        1.34861        154.793
      442.451         24.582              0       -15219.4        2023.97        58688.8       -48.3541        6.42979        186.459        8.44713
      496.956       -118.692              0       -1.85228       -1.12116        1191.47    -0.00588106     -0.0035511        3.78552        103.276
       445.75       -26.3113              0       -697.466       -676.853         111489        -2.2166       -2.15191        354.217        7.42639
      442.519        72.8088              0       -430.344        -469.92       -21464.5       -1.36756       -1.49306       -68.1942        12.9403
      442.556        78.8775              0       -16.0733        4.58514        13220.8     -0.0507344       0.014591        42.0041        14.0872
      448.276        127.647              0         1.9873        2.09831        1870.02     0.00627697     0.00663681        5.94112        81.2196
       443.33        53.0711              0       -10499.8       -871.115       -61030.9       -33.3584       -2.76755       -193.899         5.8641
      520.017        169.034              0       0.225108       -1.22014        -76.373    0.000716791    -0.00387517      -0.242641        323.097
      520.613        10.8942              0       0.886877       -3.32029        707.939     0.00279488     -0.0105159        2.24912        140.504
      451.882         83.558              0        1.89591        1.60405       -6301.16     0.00602217     0.00526677       -20.0188        21.2508
      450.829       -84.3775              0       -3.82941       -2.94042         -11703     -0.0121777    -0.00937814       -37.1813        23.7041
      446.158       -96.7657              0       -2.79448      -0.551536        8425.24     -0.0089411    -0.00167904        26.7673        33.8575
      535.681        58.3379              0         3.2552       -2.04083        7.22382      0.0103402    -0.00648775      0.0229483        123.489
      530.964        66.6864              0      -0.379973       0.568802       -45.1856    -0.00120934     0.00181674      -0.143608        92.8375
      442.989         67.463              0        6380.47       -1236.85       -34797.5        20.2709       -3.92946       -110.556        14.2648
      448.266        142.232              0        1.53404       -5.24439       -1260.68     0.00490837      -0.016654       -4.00537        79.1245
       445.52        56.7046              0        652.596        9.19396       -33800.4        2.07336      0.0292479       -107.388        6.57085
      442.197        -5.4065              0       -60798.6        784.596        -237750       -193.163        2.49163       -755.346        7.89823
      535.209        1.25714              0     -0.0423741       -1.91687        196.692   -0.000133669     -0.0061088       0.624894        133.746
      443.741        30.7311              0        75.2152        188.014        4608.66       0.239439       0.596632        14.6415        8.92818
      443.158        38.2681              0       -4345.02       -516.112       -37738.1       -13.8038        -1.6392       -119.897        7.02979
