       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      -66.131            351              0        18.4792        369.255        -917.92     0.00401026      0.0795456      -0.198079        632.196
      472.698            351              0         1.9669        621.194        2065.72    0.000333549        0.13421       0.445169        620.426
      498.764            361              0        92.5464       -205.142       -607.824       0.019909     -0.0442586      -0.131486        710.399
      190.317            351              0       -30.5005         1396.5       -4389.11    -0.00674526       0.301435      -0.946684        605.495
      386.844            351              0       -2.78206        1082.59        2928.56   -0.000611037       0.233351        0.63093        609.875
      275.575            361              0       -191.571       -565.757       -1480.07     -0.0412982      -0.121961      -0.319728        686.539
      105.801            351              0        120.722        1083.23       -3646.69      0.0260222       0.233548      -0.786589        608.178
      41.2695            361              0        32.3983       -362.344       -2173.95     0.00687141     -0.0781673      -0.469181        697.644
      20.5811            351              0       -127.871        856.803       -2881.23     -0.0274912       0.184681      -0.621374        613.808
     -48.6616            361              0       -80.7876       -207.681        -640.49     -0.0173839     -0.0447583      -0.138253        709.492
       130.13            361              0         48.646        -545.79        2276.15      0.0104397      -0.117821       0.490194        691.639
      174.202            361              0        104.555       -287.904       -1903.03      0.0228291     -0.0622988      -0.410776         685.33
     -110.628            351              0         43.872        159.611        545.205     0.00943016      0.0345649       0.117775         646.76
     -94.5522            361              0        9.44471       -102.039       -294.203      0.0020046     -0.0220265     -0.0634372         723.39
      232.465            351              0        145.253        1258.06        4668.98      0.0314096       0.271401        1.00829        607.531
      -22.485            351              0        64.0972        819.402       -2072.36      0.0137783       0.176874      -0.446676         622.38
     -3.46917            361              0       -9.57788        -297.07        1313.87    -0.00226319      -0.064055       0.283065        701.787
        344.3            351              0        105.626           1121        3966.56      0.0228236       0.242248        0.85659        609.853
       63.275            351              0         25.273        905.518        -3881.6     0.00534215       0.195354      -0.838305        609.776
      85.7841            361              0       -39.3638       -428.016        2177.51     -0.0084706     -0.0925293       0.468777        695.737
      148.159            351              0        211.734        1000.83        4019.72      0.0454213       0.215484       0.866656        606.286
      218.079            361              0         133.89       -467.101       -2482.42      0.0285193      -0.100548      -0.535781        683.638
      319.712            361              0       -7.88642       -518.627         2453.8    -0.00161755      -0.112116        0.52979        689.818
      259.513            351              0        101.728        1127.38        3219.05       0.022051       0.243131       0.694771        609.626
      408.604            361              0        47.9963       -224.551        1156.67      0.0102413     -0.0485785       0.249412        701.099
      301.868            351              0       -137.653        1152.85         4269.6     -0.0295558        0.24833       0.921744        609.788
      516.266            351              0        8.76841        421.248       -964.803     0.00191923      0.0908817      -0.208867        629.756
      364.032            361              0       -44.2206       -289.488        1453.73    -0.00941496     -0.0626051       0.313684        694.743
      429.597            351              0       -159.148        862.056        2847.86     -0.0342321       0.185951       0.614331        612.909
      453.497            361              0        -35.653       -350.096        1522.76    -0.00768625     -0.0756956       0.327926        706.196
      544.602            361              0       -5.85467       -94.1301        294.429    -0.00118237     -0.0203482      0.0634737        722.548
      560.659            351              0       -22.6977        170.569       -607.665     -0.0049262      0.0370422      -0.131855        645.355
          595        64.1319              0       -929.174       -218.312       -2395.87      -0.200211     -0.0466477      -0.516688        370.496
          585        77.1461              0        1857.73       -192.326       -6443.29       0.400899      -0.041138       -1.38745        299.285
          585            361              0        4.49761       0.377513       -165.955     0.00101844   7.65547e-007     -0.0357656            450
          595        110.567              0       -845.096          82.06       -3051.06      -0.182637       0.017691       -0.65632        374.644
          585           -361              0       -19.5159       -2.55258        -134.75    -0.00410795   -0.000397983     -0.0296997            450
          595        -344.77              0       -16.6079        26.2147       -177.798    -0.00374194     0.00558355     -0.0391103         730.36
          585        158.531              0        1439.62       -108.523        -4471.3       0.310678     -0.0235329      -0.965343        354.963
          585        120.702              0        1326.13       -55.1681        5770.61       0.285972     -0.0117968          1.244        310.886
          595        195.703              0       -405.913        80.7907       -1145.02     -0.0875108      0.0174312      -0.247096        453.379
          585        212.766              0        741.555       -7.42531        2118.66       0.159874    -0.00160022       0.457489        431.287
          595        260.908              0       -145.664       -19.6594         854.04     -0.0314607    -0.00428691       0.184032        561.576
          585         279.95              0        479.185       -57.0729        1361.43        0.10331     -0.0122528       0.293514        554.478
          585        320.619              0        196.698       -48.4013        569.502      0.0425371     -0.0104253       0.122925        632.497
          595        344.674              0        -16.487       -1.43535        174.822    -0.00363953   -0.000305241      0.0374674        734.656
          595        300.001              0       -93.0984        44.5554        456.478     -0.0201119     0.00957774      0.0985779        643.128
          585        244.305              0        844.437       -49.8244        2374.91       0.181902     -0.0106852       0.511714        487.964
          595        226.474              0       -282.752       -120.585         1096.1     -0.0609999     -0.0258452       0.236745        500.014
          585        184.424              0        1327.97        22.7029        3932.68       0.286187     0.00483689       0.848166        390.726
          595        167.623              0       -724.329       -33.2863       -2055.97      -0.156246    -0.00720387      -0.443679        419.503
          585        143.492              0        1902.65        -55.748        5015.14       0.410785     -0.0120687        1.08128        321.781
          595        134.532              0       -815.127       -60.7899        2393.79      -0.175977     -0.0129661       0.515383        392.868
          585        98.7626              0         2054.9          95.47       -6843.48       0.443253      0.0205536        -1.4744        301.753
          595        87.2761              0        -1038.5        12.1639       -3340.77      -0.224311     0.00248306       -0.71902        371.708
          585        55.6358              0        1794.62       -14.9368       -5598.58       0.387301    -0.00338179       -1.20717        298.182
          585        20.9011              0        703.933        48.4209       -1939.53       0.151703        0.01035      -0.417092         298.14
          595        11.2684              0       -143.997        25.6989        476.371     -0.0309089     0.00559386       0.102611        372.452
          585        42.3881              0        1292.24        73.7565        4075.31       0.278634      0.0158793       0.878086        297.964
          595        34.4107              0       -508.893      -0.568274        1309.47      -0.109685   -0.000144392       0.282017        370.812
          585      -0.634063              0       -70.2135        75.9148        99.0268     -0.0153095      0.0164202      0.0226775        298.488
          595       -11.9068              0        236.648        9.64983       -497.219      0.0511947     0.00202399      -0.107547        371.943
          585       -22.1436              0        -619.27        96.6669       -2090.11      -0.133614       0.020833      -0.451275        297.498
          585        -43.477              0       -889.039        102.748       -3564.83       -0.19129      0.0220997      -0.768733        295.154
          595       -34.9465              0        498.226         38.337       -1330.13       0.107742     0.00831077      -0.286482        367.349
          585       -77.9064              0        -1609.4       -10.5762        5288.47      -0.346776    -0.00222457        1.13988        293.741
          595       -87.6564              0        898.494       -35.6665         2499.6       0.193736    -0.00746783        0.53879        376.973
          585       -99.3872              0          -2057       -1.37346        5984.51      -0.444422   -0.000119981        1.29055        295.924
          585        -121.27              0       -1802.02       -37.8159        5678.12      -0.388971    -0.00808926        1.22561        308.718
          595       -111.056              0        793.951        37.1219        2649.69       0.171495     0.00787686       0.570448        380.088
          585       -143.878              0       -1678.73       -59.9394       -4880.83      -0.362517     -0.0131015       -1.05306        321.881
