       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      154.238        103.496              0       -1.30703       -2.05798        1057.71    -0.00230762     -0.0036054        1.87599        31.1224
       144.57        80.5288              0        243.359       -18.1136       -42964.3       0.431721      -0.032295        -76.194        9.64487
      28.3343        77.0144              0        3535.37         -20940         314215        6.27014       -37.1352         557.25        2.03639
      147.569        99.8105              0       -8.35345        12.1073       -3839.96      -0.014786      0.0214657       -6.80995        30.6467
      57.7635        95.9383              0        -50.716        237.861       -20271.1     -0.0899034       0.422166       -35.9486        23.9705
      136.258        104.056              0       -16.7159        4.66614        1791.01     -0.0296285     0.00828463        3.17649        23.4177
      152.716        91.9722              0          30.57        2.06269       -7866.59      0.0541576      0.0036284       -13.9509        17.8625
       95.024        76.7729              0        9494.36       -23007.5         314734        16.8394       -40.8003        558.154       0.893888
      132.041        101.729              0       -24.4953       -12.6134        4433.66     -0.0434379     -0.0223991        7.86292        23.3584
      108.775        102.126              0        20.5211         6.2019       -5795.91      0.0364747      0.0110032       -10.2791         21.401
      103.031        76.7724              0       -2392.33        73948.5        -348164       -4.24115        131.139       -617.452        1.74796
      76.0032        80.3473              0        155.971        13.2722         128987       0.275644      0.0236286        228.755        4.59377
      67.6162        77.0331              0        3756.08       -31515.9        -308280        6.66259       -55.8957       -546.743        1.97778
      74.1405        77.4585              0        -5503.4       -48706.3        -267478       -9.75984       -86.3773       -474.347        3.37997
      155.809          83.44              0        60.8954        68.7869         -13867       0.107843       0.121883       -24.5918        9.35027
      93.6001        101.221              0       -10.3108       -1.97494       -8083.42     -0.0184262    -0.00348339       -14.3361        31.6298
      88.8599        76.4226              0        599.824         112914        -524064        1.06511        200.252       -929.392        1.00287
     -3.97935        101.579              0        17.2089       -19.7958        4706.33      0.0304576     -0.0351161        8.34623        25.8556
      107.444        80.9448              0        650.691        35.8185        -100230        1.15448       0.063184       -177.751        5.85345
     -13.0032        77.4967              0        460.101        20369.9        77429.7       0.815889        36.1243        137.314         9.6446
     -18.0671        88.8065              0        9.89132        53.4111        13816.7      0.0175397      0.0948123        24.5027        16.8832
       54.123        76.7155              0       -6164.28        93701.5        -378174       -10.9327        166.169       -670.657        1.95135
      21.2029        77.3422              0        1012.19       -30502.3         275537        1.79305       -54.0899        488.646        3.47258
      116.456        97.6336              0        16.1633       -61.4083       -12179.2      0.0285686      -0.109006       -21.5985         32.587
      15.3505        76.8311              0       -7919.35        72137.6        -320922       -14.0428        127.931       -569.139        2.28247
       120.48        104.034              0        13.3468       -12.2219        2507.33       0.023671     -0.0217411        4.44613        23.5547
     -17.2254        103.509              0        9.07217        24.1438       -1665.44      0.0161645      0.0427621       -2.95344        31.1027
     -18.4427        77.6292              0        1469.69        6130.52        43708.6        2.60681         10.871        77.5125        11.4171
     -15.2948         100.42              0       0.896419        56.4901       -4050.51     0.00155666       0.100185       -7.18338         29.111
      50.0237        91.4479              0        28.4385        36.9594       -33484.7      0.0504665      0.0655545       -59.3822        27.6619
      153.529        79.0601              0        635.942       -4343.09       -29908.7        1.12764       -7.70175       -53.0378        12.8286
      61.2563        102.044              0       -17.4253        19.8782        7208.47     -0.0309013      0.0353073        12.7832         22.382
      28.4473        100.947              0        11.1889        11.3056       -9089.12      0.0198002      0.0197899       -16.1198        31.8336
      126.368        79.5356              0       -293.863        92.8385        -102883       -0.52103        0.16505       -182.457        4.94886
     0.389583        80.0754              0       -1224.83        555.138       -88112.7       -2.17213       0.985865       -156.263        6.95007
      136.717        78.0369              0       -91.6526       -9908.55        -110126      -0.162413        -17.572       -195.298        5.23685
      64.8932        103.756              0      -0.582023        22.4118        4137.73    -0.00110929      0.0395796        7.33789        27.1485
      49.2188        95.1694              0       -65.1695         168.55       -22489.2      -0.115434       0.298734       -39.8831        30.6039
      108.869        77.6303              0       -491.118       -24775.5         215301      -0.871361        -43.935        381.832        3.99242
       12.784        76.5175              0        4927.15        87121.7        -383098        8.73529        154.492       -679.375        2.71469
     -16.1365        92.3334              0        39.7586        24.9382        10898.9       0.070534      0.0443198        19.3276        24.4549
     -8.25954        88.1726              0        44.1943        76.3003       -22789.2      0.0784067        0.13527        -40.415        15.5983
      85.2145        101.305              0       -36.4438      -0.631235       -8135.98     -0.0647275     -0.0010424         -14.43        29.2276
      14.4565        77.3487              0       -1237.93       -25793.5        -239759       -2.19583       -45.7469       -425.205        2.24136
