       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      537.269        110.103              0       0.856607     -0.0429484        2310.29    0.000403258     -0.0002751        1.19464        52.3588
      579.304        192.183              0        2.20441        0.61521        47.2133     0.00116206    0.000374167       0.024183        295.007
      529.188       -129.671              0        1.29454        2.57852        2771.26    0.000901012      0.0012689        1.43383        58.4139
      611.034         190.89              0       0.606692       0.772039        1.67095    0.000316533    0.000411324    0.000882259         367.57
        601.3       -65.9893              0       0.133196        9.55124        998.432    0.000181847     0.00506253       0.516669        141.892
      542.853        150.167              0        2.63464       0.946401       -739.743     0.00122089    0.000372037      -0.381945        91.5175
      524.097       -65.3462              0        6006.05        930.107       -58915.3        3.14663       0.494987       -30.5683        12.8688
      521.953        54.7261              0        21715.3       -2231.82       -92090.5        11.2412       -1.15635       -47.6446        5.68524
       525.48       -48.9837              0        -727.06       -543.713        89818.2      -0.377426      -0.300021        46.4289        5.65164
      554.735        192.769              0      -0.246615       0.937237       -73.3935  -4.81134e-005    0.000499519     -0.0377735        259.623
      526.667       -11.8528              0       -303.999        267.468         -97721      -0.156176        0.13306       -50.6499        8.24295
      524.798        88.3528              0        10.6276        13.7154       -7392.47     0.00488592     0.00737745       -3.82772        24.2631
      535.317        116.507              0        5.90043        3.40804       -2096.67     0.00298605     0.00175612       -1.08304        60.4101
      528.669        192.775              0       -1.10528      -0.673244       -126.926   -0.000622196   -0.000333648     -0.0656495        249.318
      529.747        142.785              0       0.311341        1.11796       -1202.13    0.000255337    0.000595489      -0.621637        96.6615
      612.561        161.482              0       0.409984      -0.321675       -34.2987    0.000219422   -0.000172299     -0.0176535        270.508
       523.27        78.4922              0       -8.06381        2.48461       -12995.1    -0.00406545     0.00236698        -6.7307        20.9302
      526.713        48.6127              0        131.185       -16.8222        28669.3      0.0659441    -0.00905938        14.8122        8.86327
      612.589       -29.7444              0      -0.489539       -1.83781        410.942   -0.000261658   -0.000894874       0.212405        83.4279
