       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      735.788        72.3103              0      -0.848187       -7.40018       -599.805    -0.00238549     -0.0207044       -1.65288        85.2592
      774.915       -57.5781              0        1.56832       0.356113        275.648     0.00422123    0.000984389       0.760326        147.124
      683.667       -101.999              0          13.98       -7.40807        7749.38      0.0381602     -0.0201425        21.3643        37.8636
      770.988        191.026              0       0.431826       0.630551        1.52797     0.00119001      0.0017406     0.00421533        363.953
      774.544       -137.246              0       -2.10747       -1.34983       -96.4029    -0.00580739    -0.00370486       -0.26575         179.29
       683.62        56.2428              0       -7637.01        967.509         -56470       -21.0574        2.66311       -155.686         8.2518
      683.833       -69.4367              0        543.818         -849.1         -44384        1.49781       -2.33996       -122.358        12.5623
      684.543        75.1978              0        46.4547        222.782       -14828.2       0.128918       0.614856       -40.8803        19.7978
      685.385       -137.128              0       0.444971        4.00236        2461.57     0.00144693      0.0109508         6.7854        92.5727
      682.172       -58.3022              0       -41136.7       -2805.95        -149522         -113.4       -7.74098       -412.246        7.43579
      764.038       -178.957              0       -2.21154       -1.04839       -71.6251    -0.00608496    -0.00288456      -0.197368        401.222
      755.414       -95.1224              0     0.00885057        1.04614        974.147   1.56374e-005     0.00286562        2.68492        148.861
      734.933       -161.144              0       -0.70696     -0.0978078       -479.635    -0.00193521   -0.000263559       -1.32246        213.443
      689.211       -75.0465              0         28.327       -42.7075       -20305.7       0.078374      -0.115374       -55.9787        22.8891
      683.915        64.6296              0       -5262.69       -873.335        37673.1        -14.509       -2.40738        103.848        9.71437
       688.66        192.863              0      -0.657182        2.75198        134.395    -0.00180505     0.00757992       0.370362         246.03
      773.105        161.982              0       0.258555      -0.397646        31.3126    0.000703397    -0.00110324      0.0863249        250.595
      682.839        67.1747              0        4086.54       -768.152        37406.5        11.2656        -2.1203        103.107        13.7027
      685.513       -82.1981              0         39.232        14.6429        17087.2       0.107787      0.0396853        47.1044        24.3144
      691.823        84.8436              0       -2.66507        -25.636       -6190.89    -0.00736228     -0.0711114       -17.0673        20.3613
      687.787        68.8481              0        173.608        86.6979        16078.4        0.47835        0.23998        44.3312        15.0885
      691.467       -78.5583              0       -13.0604       -1.61583        15304.4     -0.0364665    -0.00411645          42.19        20.0489
      687.453        30.7959              0       -39.1673        70.9534       -4802.44      -0.106366       0.196181       -13.2266        9.33639
      683.248        78.7813              0        46.2818        149.924       -12917.3       0.128369       0.412901       -35.6142        20.4624
      686.406        107.032              0        -3.9488       -3.03004       -3647.66     -0.0108773    -0.00866627       -10.0547        41.6335
      687.342       -57.8209              0       -310.991       -258.356       -54078.1      -0.857016      -0.711149       -149.069        8.72962
      683.038        93.4384              0        2.67303       -2.24876       -6589.86     0.00671137    -0.00652703       -18.1658        24.1622
