       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      200.355        306.319              0        171.098       -473.373        -4116.3      0.0768692      -0.211924       -1.84538        313.472
      402.396            301              0       -166.399        1327.74       -4404.38     -0.0747382       0.595813       -1.97596        524.919
      461.031            311              0        85.8916       -357.874        1040.65      0.0386076       -0.16108       0.470784        596.794
     -25.8923            301              0        24.2898        858.291       -2249.92      0.0109924       0.384648       -1.00583        527.337
      308.232            311              0        -130.48       -838.746        -3405.3     -0.0584807      -0.376111       -1.52928        593.894
      250.056        306.107              0        39.1069       -906.039        4111.48      0.0180674      -0.406127        1.84784        226.889
       121.66            301              0       -11.9826        1489.64       -5635.13    -0.00554039       0.668059       -2.52431        532.694
      65.5499            311              0       -137.314       -532.879       -1545.11     -0.0619228      -0.238614      -0.692313        603.783
      47.5512            301              0        14.5113        1196.87       -2886.09      0.0064869       0.536443        -1.2917        529.737
     -11.1738            311              0        -27.041        -292.16       -1180.08     -0.0122764      -0.130904      -0.527949        595.319
       142.97            311              0       -174.379       -852.969       -2920.61     -0.0784427      -0.382058       -1.30993        604.329
      186.085        316.319              0       -4.87047       -3.37757        1088.45    -0.00226054    -0.00169748       0.490769        281.876
     -63.0333            301              0        78.5059        291.022        1006.31      0.0352385       0.130066       0.449721          538.5
     -49.5775            311              0       -9.67371       -177.456       -617.368    -0.00431046     -0.0794651      -0.274866        605.511
      10.7697            301              0        54.7124        1226.97        3321.92      0.0242953       0.550002        1.48831        527.134
      27.0651            311              0        35.9769       -449.541       -1381.18      0.0161166      -0.201412      -0.618666        598.297
      422.768            311              0        5.02332       -552.218       -2242.73     0.00221714      -0.247895       -1.00757        598.137
      84.5499            301              0        51.0042        1505.54       -4429.65      0.0229243       0.674537       -1.98603        531.421
      104.239            311              0        115.149       -577.927        -1929.8      0.0519779      -0.258934      -0.863953        605.827
      365.796            301              0       -38.1292        1930.92         5349.9     -0.0172654       0.866062        2.40083        523.046
      158.794            301              0        106.749        2353.01       -7023.39      0.0475505         1.0547        -3.1481        534.034
