       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      147.947        82.9689              0        8.40903        26.6973        38639.3     0.00151895     0.00587656        8.57354        38.7616
      283.121        81.5464              0        231.152        338.635       -46485.6      0.0588337      0.0755355       -10.2874        32.7708
      437.566        94.0505              0       -24.1277        46.6055       -2184.71     -0.0052332     0.00986127      -0.478114        78.8095
      21.2299        68.3681              0       -1981.87        86583.6         530019      -0.432369        19.2092        117.689       0.691837
      100.783        72.6281              0        323.064        799.788         134090      0.0697384        0.17558        29.7347        11.5586
      375.627        69.2065              0        1454.58       -39889.5        -311558       0.325136       -8.85023       -69.1255        2.41528
      171.734        68.2146              0           5992         172367         643301        1.32998        38.2459        142.682       0.364627
      126.635        71.5961              0        48.8344        291.181         159851       0.012789      0.0647908        35.4573        7.17717
      102.803         95.492              0       -14.0808        13.5918        5177.99    -0.00352618     0.00296438        1.14679        48.2159
      294.129        94.5364              0       -6.23545         191.39       -7162.66    -0.00364264      0.0425261       -1.59827        66.6903
      9.63544        75.0811              0        146.769        1801.65       -70575.1      0.0358819       0.395194       -15.7023        20.3161
       299.92        90.6857              0        65.5149        602.406       -16087.5      0.0142147       0.132897       -3.58484          67.02
       158.24        76.2066              0       -156.606       -56.3773        79477.4     -0.0352807     -0.0117121        17.6322        17.6659
       157.04        85.7327              0       -18.9355        12.9783       -28735.3    -0.00424713    0.000751499       -6.37085        23.6448
      108.764        92.6567              0        32.3736        27.2787        10976.1     0.00624266     0.00456155         2.4367        36.7473
      31.8949        90.3724              0        3.63139        528.133       -16075.6     0.00169257       0.114604       -3.57301        77.3361
      33.2283        72.5757              0        1902.96        3414.56        -128456       0.422096       0.755084       -28.5276         8.8073
      357.789        94.6997              0       -60.6172        237.975         6814.4     -0.0124777      0.0536394        1.51687        62.8023
      371.201         76.827              0       -241.727        221.157       -70907.7     -0.0590719      0.0468348       -15.7301        25.5341
