       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      344.561        84.9817              0        179.984        117.495        -7902.2       0.031928      0.0209826       -1.40611          45.77
      56.7349         62.485              0       -105.804        2115.25         208720     -0.0189259       0.377137        37.1514        9.51104
       429.23        82.5726              0       -57.9626        76.5534       -4848.95     -0.0102675      0.0137221      -0.863549        42.1764
      338.952        82.5861              0       -105.727        323.116       -15434.2     -0.0185233      0.0572258       -2.74652        47.7826
      415.626        76.6627              0        8.61222        240.356       -20137.8     0.00169557      0.0428058         -3.584        28.2855
      392.155        59.2779              0       -8214.73       -51720.1         493793        -1.4628       -9.20757        87.8898        3.45794
      317.064        61.3114              0       -372.593         6131.8        -261723     -0.0654638        1.09104       -46.5997        3.96815
      22.2742        58.6155              0       -8172.15         160042        -833346       -1.45243        28.5081       -148.325        2.69325
      395.836        85.6471              0        -24.904        31.9614        4809.06    -0.00435058     0.00575761       0.856118        36.4622
      279.187        59.4046              0       -1939.05       -43892.6         503792      -0.341506       -7.82528        89.7232        2.83008
       245.59        58.6594              0        15347.2         170002        -635248        2.73034        30.2592       -113.067        2.88884
      185.975        58.9097              0        28285.5       -53974.5        -675593        5.03449       -9.60887       -120.244        1.34032
     -7.51942        82.2553              0        77.4395        88.8276       -7056.72       0.013763      0.0155501       -1.25574        37.7385
      360.522        79.1482              0       -38.3341        83.4448       -26118.2    -0.00693215      0.0147902       -4.64857        33.5404
      118.743        85.5804              0       -122.433        44.5333        6347.39     -0.0215712     0.00789747        1.13003        37.4012
      308.035        59.3458              0        12308.5       -66743.8        -527865        2.19254       -11.8866       -93.9686        3.11972
      39.6532        58.6223              0        5960.44         134427         685428        1.06358        23.9302        121.997        2.61403
      21.7293        77.4664              0       -32.2886       -71.4655       -29431.9    -0.00553007     -0.0130067       -5.23954        24.0342
      42.4887        58.2718              0        1098.56         196120        -856176       0.191297        34.9106       -152.392        1.16362
      44.5299        58.9278              0       -9951.35       -51857.7         547447       -1.76882       -9.23305        97.4615        1.23656
      4.61749        58.8052              0       -1005.49         115864         513558      -0.179517        20.6274        91.4118        3.52001
      123.945        83.2642              0        55.8437        169.622        13402.4      0.0099834      0.0300875        2.38545        34.8322
      20.6247        65.3819              0        4.36453       -532.518        -127506    0.000952903     -0.0939837       -22.6935        8.44893
      325.588         59.597              0        7291.72       -65629.5        -513818        1.29437       -11.6849       -91.4489        3.09413
      17.6591        62.2019              0        -50.698        2173.72         204771    -0.00837994       0.388039         36.451        8.61591
      55.3414         59.237              0       -3451.95       -71208.4         550269      -0.613841       -12.6808         97.966        1.89925
      1.69939        58.7124              0        2574.11        85440.7         427342       0.459044        15.2055          76.06        3.17148
      108.237        59.6613              0        13943.2       -53556.1        -460805        2.48374       -9.53515       -82.0164        5.27594
      -4.4171        58.9053              0       -2412.73        54806.2        -236943      -0.428422        9.75532       -42.1723        4.70089
      383.185        61.2563              0        2486.44       -802.906        -261517       0.443611      -0.145944       -46.5521        3.63162
       108.02        85.3802              0        111.292        42.5232        6439.37      0.0195289     0.00752966        1.14607        40.3715
      52.4153        59.6148              0       -9341.66       -67033.9        -457676       -1.66579       -11.9317       -81.4454        4.42098
     -2.93177         59.916              0       -1192.38       -29859.3        -203185      -0.212272       -5.31576       -36.1579        4.37027
     -8.68698        59.7947              0        4490.26        20131.3         100552       0.799651        3.58259        17.8949        10.6039
      6.13178        59.7648              0       -2608.09       -43689.4        -329832      -0.466978        -7.7785       -58.7036        5.46373
     -2.20834        68.9068              0       -210.061       -60.8262         -44933     -0.0368326     -0.0110738         -7.994         11.256
     -7.81352        73.3173              0       -85.9777       -3.67665         -21691     -0.0151993   -0.000412488       -3.86002        26.4409
      13.4301        58.5675              0       -6141.69         162936         714407         -1.094        29.0033        127.167        2.48071
      59.4067        61.9923              0       -749.192        626.429         233207      -0.133807        0.11196        41.5111        6.88393
      77.4088        58.6113              0        10673.3         147831        -706795        1.90255        26.3207       -125.824        2.67797
      97.4905        63.2391              0       -225.311        857.227         178323     -0.0402431       0.152335        31.7433        5.29004
      87.4503        59.6096              0       -3559.37         -82332        -491401      -0.633424       -14.6551       -87.4654        3.22083
       17.743        59.7724              0        5649.74       -64001.3         401672        1.00486       -11.3924        71.5009        5.05726
      268.424         61.468              0       -1284.15         5098.3         244120      -0.229279       0.909008        43.4556        4.10303
      94.6985        58.7129              0        3830.57         154213        -781311       0.678469        27.4495       -139.049        3.11389
      54.9811        61.1533              0       -193.411       -1100.83        -277592     -0.0336436      -0.197973       -49.3931        3.91594
      115.043        58.5618              0          13987         181042        -690486        2.49321         32.219       -122.905        2.43651
      190.075        85.0708              0        2.63358        102.876        7643.74     0.00034057      0.0183985        1.36083        45.4674
     -1.24947        63.7518              0       -45.0777       -449.372       -90844.7    -0.00853076     -0.0802123       -16.1697        9.80926
