       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      123.396        56.2741              0       -244.952        338.511       -92708.2       -1.01489        1.40297       -384.463        11.6934
      128.832        55.9646              0       -342.862        811.549        94708.5       -1.42187        3.36456        392.748         9.2406
      34.2318         75.929              0      -0.795534        18.8147        7362.84    -0.00324359      0.0778181        30.5348        30.6067
      232.443        52.9661              0       -2530.23       -18396.2        -118896       -10.4934       -76.2897       -493.074        6.89508
      145.282        64.2568              0        76.0061        217.262        34804.8       0.315279       0.901176        144.334         34.781
      238.922        51.8634              0        -2350.8        21617.9         107715       -9.74945        89.6498        446.694        9.45721
      229.897        51.5849              0       -2658.04          36318        -178527       -11.0234        150.608       -740.362        7.20153
     -13.9853        58.1338              0       -14.6697        179.776        24094.6     -0.0608174       0.745248        99.9177        28.4454
       7.0625        51.8066              0        2381.18          37954         184529        9.87448        157.401        765.256        8.61654
      22.3414        55.5351              0       -1218.05        640.324          93464       -5.05128         2.6543        387.588        9.91842
      173.666        52.9923              0       -4410.75       -28063.6        -193651       -18.2935       -116.379       -803.076        7.53658
      6.15045         57.488              0        122.345       -271.788       -57650.6       0.507465       -1.12533       -239.087        13.1409
     -1.63598        52.0479              0        1059.97        27250.4        -134701        4.39531        113.011       -558.609        10.6847
      209.926           52.8              0       -4379.26       -21647.8         170589       -18.1599       -89.7759        707.427        7.07597
     -3.66758        78.2055              0        12.7983        42.4049        1932.79      0.0532871       0.175981        8.01524        36.5753
       -11.38        52.2293              0       -710.533        17797.1        78796.6       -2.94737        73.8035        326.771        13.5851
      136.185        51.6108              0        1461.18        53054.7         265737        6.05785        220.018        1102.01        7.46136
     -15.0669        54.2952              0        28.0223       -4120.24        38862.7       0.115523       -17.0854         161.16        24.8752
      42.3864        51.8081              0        -539.72        68812.9         280695        -2.2387        285.369        1164.04        8.80669
     -16.3461         77.411              0       -11.8675       -9.59915       -1580.28     -0.0492834     -0.0397132       -6.55361        50.7903
     -18.0589        52.5659              0         1933.4          10648        39039.6          8.018         44.156        161.893        18.0459
       120.71        56.1007              0         274.45        1963.26        94549.3        1.13843         8.1422        392.095        11.8491
      80.0492        52.8287              0        1929.52       -17792.6        -182712        8.00087       -73.7856       -757.699        7.77384
      45.0298        53.3245              0        5143.22       -25222.5        -180363        21.3281       -104.599       -747.967        11.9472
      26.8426        52.6455              0       -3361.83       -22594.1         183840       -13.9379       -93.6968        762.383        7.27653
      33.3657        52.0312              0        3618.89        61839.6         243495        15.0098        256.452        1009.79        10.1354
      155.839        77.7221              0        47.3263        31.2465        4562.05       0.196232       0.129495        18.9184        44.1878
      65.1317        51.6939              0        4111.29        58894.2        -246867        17.0503        244.234       -1023.76        8.00582
     0.917033        52.9977              0        1127.46       -14469.9        -107264        4.67465       -60.0068       -444.832        9.71562
     -17.1931        67.9166              0       -98.8402        16.3285        -7361.8      -0.410001      0.0676241       -30.5294        32.7435
      12.8729        75.3276              0       -24.1674        79.6203        6706.18      -0.100135       0.330382        27.8111        48.9635
      28.7848        77.9416              0       -1.61574        41.0136        4077.55    -0.00663829       0.170143        16.9109        40.4625
      59.9951        78.1792              0       -36.5021        102.732        -3695.4      -0.151616       0.425994       -15.3249        37.0633
       1.5624        70.2057              0       -31.1361        13.8246       -11979.5      -0.129263      0.0578753        -49.679        40.8006
      1.69709        75.3256              0        24.1719        30.5507       -5361.71       0.100268       0.126517       -22.2346        41.0265
      239.801        77.9373              0        29.3832       -38.8855        1937.06       0.121863      -0.161257        8.03359        41.4035
      31.1573        52.9587              0        3113.67       -25566.5         184882         12.908       -106.025        766.711        7.56491
     -8.61544        58.9874              0        50.7592        7.99048          28456        0.21026       0.032983        118.005        22.4045
     -8.75556        53.2671              0        662.987       -9848.69        76802.9        2.74955       -40.8417        318.498        10.0831
      86.2342        75.4231              0       0.223644       -100.409        8424.11     0.00114704      -0.416257        34.9348         32.215
      4.26538        61.0616              0        150.429        -225.82       -34507.7       0.623176      -0.935842       -143.102          20.38
     -9.25578        65.1498              0       -10.9485       -47.7363        14202.8     -0.0455025      -0.198076        58.8982        20.7538
      65.5505        75.6057              0         8.6462        127.758       -8201.76      0.0357842       0.529906       -34.0139        38.8877
      97.9231        61.4102              0        397.209       -420.085       -47995.5        1.64655       -1.74226       -199.038        21.8761
      95.8411        51.6584              0        2954.39        52439.3        -261771        12.2492        217.465       -1085.55        7.72704
       13.729        70.0056              0       -57.1895        50.5921        15746.5      -0.237201       0.209246        65.3015        52.0562
      71.5522        68.0887              0        218.109        179.525        24842.4       0.904522       0.744549        103.022        34.3357
     -7.07262        56.1867              0        129.534       -323.095       -43344.6       0.536745       -1.33924       -179.751        15.8277
      56.0844        51.8147              0        471.058        54063.3        -251152        1.95337        224.201       -1041.53        8.77396
      90.2516        58.4816              0       -406.457        1008.08       -67565.7       -1.68461         4.1818         -280.2        20.0301
      35.4096        53.2241              0       -333.772       -27514.2        -167710       -1.38254         -114.1       -695.493        8.64949
     -3.90721        53.0856              0        1193.75       -11920.1        91657.4        4.95003       -49.4334        380.103        9.43891
      98.2716        53.0277              0        2896.38       -25650.4        -183486          12.01       -106.372       -760.904         10.201
       151.23        54.2292              0       -216.506       -48.6477        -130524      -0.897674      -0.201658       -541.269        8.13536
      236.949        53.2446              0       -36.9168       -11913.9        85590.4      -0.151553       -49.4078        354.943        10.3066
      112.206         77.893              0        20.3906         23.881        4347.35      0.0842738      0.0990781        18.0284        41.2499
      254.568        63.6491              0       -17.6591        104.994        8518.67     -0.0734712       0.435377        35.3265        35.9235
      252.118        54.8395              0        657.228       -3906.49        27128.3        2.72592       -16.2002        112.501        25.1606
      136.241        57.8772              0         251.43       -689.324          75128        1.04305       -2.85701        311.561        15.7571
      218.976        52.9156              0        3546.46       -18954.1        -153396        14.7072       -78.6017       -636.129        9.88619
      159.374        61.0415              0       -92.7749        -80.662         -48996      -0.385027      -0.334972       -203.185        18.9693
       88.868        53.1721              0        1539.53       -27297.8         171916        6.38175       -113.202        712.942        9.63582
      32.9652        57.9896              0       -241.224       -206.138         -71525      -0.999673      -0.854175       -296.611        15.7186
      251.104        67.8549              0       -6.32423        18.7396       -6438.39     -0.0260808      0.0777221       -26.6998        36.1339
      37.7664        51.6929              0        714.915          54986        -251226        2.96577        228.024       -1041.83        7.94989
