       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      410.828            251              0       -177.677        1985.74        5631.32     0.00659794     -0.0746494      -0.211541        393.602
      67.4823            251              0        188.513        2458.88        7218.02    -0.00738768     -0.0924561       -0.27449        396.008
      367.698            261              0        58.3998       -1227.42        4264.57    -0.00210646      0.0461305      -0.160584        470.334
      11.5906            251              0        175.288        1543.11        4207.29    -0.00664021     -0.0583065      -0.158946        391.682
      397.298            261              0        -2.5387       -673.352        2487.79   8.13343e-005       0.025147     -0.0936306        466.635
      299.488            261              0        21.5998       -1391.68        4217.54   -0.000911112      0.0527568       -0.15831        469.835
      253.281            251              0        19.4553        3137.97        11178.5   -0.000839354      -0.118641      -0.420998        395.683
      141.341            251              0       -82.0658        2356.69        9174.48     0.00314441     -0.0886808      -0.345486         396.18
      112.983            261              0        29.3003       -1303.13       -3859.95    -0.00135622      0.0493032       0.144105        472.333
      169.387            251              0        119.514        3330.65       -10424.8    -0.00432439      -0.125063       0.392057        395.586
      23.8897            261              0        12.6919       -433.034        2034.84   -0.000481004      0.0162384     -0.0773485        472.912
      225.324            251              0       -149.798        3135.46        11013.7     0.00582207      -0.117946      -0.415414        395.643
     -16.3011            251              0        45.7991        373.839       -2010.77    -0.00166276     -0.0139634      0.0762229        391.451
     -5.81231            261              0       -106.334       -457.612        1440.77     0.00415489      0.0171546     -0.0546059        471.995
      151.552            261              0        83.0112       -1467.57        3496.61    -0.00308667      0.0548608      -0.132904        470.295
      39.5542            251              0       -197.652        2015.51        6368.57     0.00761174     -0.0757123      -0.241972        393.763
      53.5268            261              0       0.668048       -1100.23        3640.77  -2.18806e-005      0.0409085      -0.140925        466.997
      269.859            261              0        31.3492       -1430.88           4591    -0.00119641      0.0536937      -0.173371        467.855
      95.5841            251              0       -170.831        2858.19       -8285.16     0.00609123      -0.107717       0.312288         396.94
      83.1855            261              0       -204.508       -956.986       -2433.56      0.0076599      0.0360438      0.0926737        471.633
      123.719            251              0        56.8002        3001.44        8218.15    -0.00203135      -0.112542      -0.310182        396.797
      181.196            261              0       -29.0313       -1546.88       -3327.42    0.000920512      0.0580999       0.126575        468.071
      197.369            251              0       -118.233        3149.25       -10372.8     0.00428279      -0.118795       0.390028        395.537
      210.761            261              0       -142.426       -1311.22        3965.32     0.00555284      0.0489047      -0.150428        466.818
      240.298            261              0       -9.55993       -1760.93        4175.79    0.000311935      0.0660409       -0.15947        466.718
      309.283            251              0        15.5049        2696.01        -9522.4    -0.00063946      -0.101374       0.362255        395.519
      426.715            261              0        86.8138        -671.61           1643    -0.00349607      0.0251323     -0.0617143        463.522
      281.261            251              0         133.08        3271.87       -10568.4    -0.00475719      -0.123161       0.398235        395.598
      354.913            251              0        23.5788        2682.36       -8899.03   -0.000709361      -0.100911        0.33543        395.525
      382.933            251              0        279.565        2494.52        7757.73      -0.010505     -0.0933442      -0.291171        395.041
       326.86            251              0       -59.9194        2576.61       -9261.39     0.00236633      -0.096997       0.349371        395.462
      337.981            261              0       -276.266       -1289.49        -4187.6       0.010621       0.048496        0.15813        471.385
      438.588            251              0         11.223        880.565       -2927.39   -0.000358516     -0.0329276       0.109375        392.095
       456.01            261              0        39.2909       -416.775        976.368    -0.00148725      0.0153643     -0.0365027        462.662
      466.291            251              0       -26.9733        557.039        1904.04    0.000997786     -0.0207784     -0.0715874        391.889
      502.668         54.249              0        58.5436       -2.60401        3503.26    -0.00186408   -0.000182624      -0.132884        31.7117
          495       -233.047              0        100.119       -21.8562        754.267    -0.00365437    0.000868739     -0.0280114         382.56
      488.781       -45.1664              0        29.0759       -13.8736       -32945.8   -0.000485962    0.000619986        1.23973        27.5087
          495       -261.274              0       -28.0283        21.5907        139.982     0.00102957   -0.000867614     -0.0052993        437.657
          485       -251.274              0        20.6373        -31.011        753.553   -0.000850373      0.0012558     -0.0282984            450
      477.998        70.7195              0       -21162.9       -1271.45         126570        0.79675      0.0475569       -4.75817        9.85019
      482.172        42.9552              0        372.844        224.253        67490.8     -0.0145891    -0.00959064       -2.53075        8.25831
      491.593        111.094              0        13.1337       -64.5505       -12160.8   -0.000610594     0.00239694       0.454912        27.0483
      477.896        62.0715              0       -17088.5        946.826        -144095       0.640309     -0.0411911        5.40691        9.31268
      476.456        59.9244              0          54064        2832.74         216229       -2.03165      -0.112696       -8.12281         9.4298
      476.979        92.3511              0        16187.9       -2052.37       -95715.3      -0.608865      0.0793336         3.6002        16.7741
      481.007        66.2488              0       -287.488        2.05614       -70709.8      0.0117922    -0.00184377        2.65153        10.4178
      490.766        98.6013              0       -37.2604       -14.7774          16042     0.00174879    0.000504493      -0.598655        28.7304
      482.171        89.2688              0        294.838        169.354       -46059.5    -0.00927677    -0.00575493        1.72408        13.3924
      484.991        194.643              0       -707.212         174.97        5329.59      0.0264925    -0.00678665       -0.19975        125.033
      477.163        98.2772              0        20993.1         1260.2       -87610.5      -0.791056     -0.0488492         3.2977        20.0966
      495.668        138.211              0        25.2382       -64.9697       -5259.45   -0.000917642     0.00260584       0.198324        73.5094
      482.299        135.386              0       -2118.39        438.316       -21322.7      0.0796685     -0.0166072       0.802105        60.3046
      495.009        175.819              0        129.283        27.0685        2567.74    -0.00470327    -0.00093648     -0.0970191        133.268
      500.029        184.388              0        8.40979       -56.4843        1121.67   -0.000224606     0.00206377     -0.0424926        145.745
      485.066        91.6868              0       -46.4547        134.991       -31237.6      0.0020471     -0.0040912         1.1806        18.0172
      486.069        104.388              0        107.768       -103.363        22653.5     -0.0043283     0.00388919      -0.850094        21.5357
          495        224.804              0       -521.165       -26.8467       -1167.21      0.0196691     0.00100328      0.0430775        383.618
          485        233.142              0        324.857       -75.0507       -2091.52     -0.0120878     0.00291124      0.0777971        362.057
          485        251.187              0       -23.5861       -43.3827       -743.619     0.00087345      0.0016812      0.0276238            450
          495        261.187              0        14.4722        11.4187       -137.365    -0.00058003   -0.000456145     0.00516151        441.571
       499.74        150.323              0        29.0459       -7.75169        2298.69   -0.000698139    0.000569219     -0.0843542        120.293
       494.72        159.139              0         24.736        15.4373        4034.42    -0.00111525   -0.000435387      -0.151618        116.349
      483.745        147.176              0       -1792.31        74.9514         -14286      0.0675692    -0.00250553       0.538293        82.9884
      488.457        89.6752              0        98.2739        40.1946       -23575.9    -0.00512601    -0.00148319       0.890384        19.6483
      488.962          134.3              0        124.645       -10.1279        10233.7    -0.00452482  -6.61262e-006      -0.384118        51.5171
       499.98        166.165              0       -41.7172        52.3663       -1374.46     0.00159425    -0.00189394      0.0518166        130.761
       479.98        169.109              0        3300.66        45.8914       -15372.9      -0.124945    -0.00222634       0.579334        118.681
      501.663         134.03              0       -1.15986        8.72262       -1931.37   4.55194e-005   -0.000364316      0.0734393        67.2336
      480.998        -66.602              0       -669.238         385.28        75610.6      0.0238091     -0.0105968       -2.81688        10.4483
      489.819        27.4745              0         4.4733       -16.3074        23280.9    0.000753127   5.71515e-005      -0.873245        18.3571
      479.962        205.063              0        1479.25       -78.1611        5074.74      -0.055758     0.00298169       -0.18993        155.217
      480.647         62.067              0        971.639        121.953        83089.8     -0.0347338    -0.00192619       -3.11009        8.37731
      477.868        44.8333              0       -22626.8         2849.1        -166457       0.844195      -0.110582        6.24077        9.09122
      499.916         58.692              0        33.8396       -26.2308        7878.21    -0.00112082    0.000843601      -0.296274        34.5929
      500.088        86.2104              0       -22.5441       -24.8879       -5820.19    0.000663615     0.00109865       0.218732        33.1791
      478.305        84.4245              0       -14300.8       -1218.91       -97525.9       0.537843      0.0479477        3.66736        12.2916
      479.387        101.439              0        -6207.4        -708.69       -55537.4       0.231559      0.0252867        2.08498        21.6002
      500.397        49.6993              0         32.701        15.8889       -7089.56    -0.00144327   -0.000526197       0.268525        30.6676
      480.976         31.707              0        211.262        5.66264       -70247.8     -0.0113934     0.00145578        2.63573        10.2895
      502.721        27.2047              0        72.7373       -47.1203        2612.72    -0.00257229     0.00113313     -0.0971404        30.9005
      500.453        40.7275              0        48.2167       -22.5695        6626.92    -0.00259782    0.000999762      -0.251139        30.6398
      502.229       -110.952              0       -25.6633        -48.901       -2191.59    0.000823804     0.00153415       0.083125        44.1507
      477.922        -40.898              0        16864.3       -2225.73        -146361      -0.634137      0.0838288        5.50239        9.45117
      499.449       -4.45464              0       -51.2396       -18.0082       -1206.07     0.00185241    0.000804768      0.0428012        37.6748
      477.922        31.9333              0       -21710.9       -687.316        -141023       0.810868      0.0229999        5.30722          9.402
       476.44        21.3094              0        37409.4        1027.35        -167117        -1.4041     -0.0366829        6.27171        9.22066
      476.441       -25.8632              0       -44104.6       -3892.06         178237        1.66229       0.151009       -6.69542        9.28036
       477.87        23.4376              0       -17793.6        818.996        -114722       0.666394     -0.0299566        4.31244        9.16947
      476.492      -0.146025              0         17.982        697.588       -2294.83     0.00117748     -0.0259704      0.0901991        9.71183
      495.457        86.2211              0       -5.72465        20.1695        12031.4  -8.41329e-005   -0.000746449      -0.454127        29.3922
      476.487       -43.0807              0       -51235.3       -5431.56         215638        1.92141       0.197465       -8.06235        9.62782
       476.48       -47.4166              0       -53919.2        3931.61         224674        2.02711      -0.144674       -8.46412        9.56842
      500.445        31.7238              0        55.3416        -26.151       -6035.26    -0.00209091    0.000514486       0.229727        30.7034
       492.18        11.7249              0       0.112631      -0.702364       -9245.18   -0.000150777  -4.93458e-005       0.348165         22.933
      477.893        10.6204              0       -10236.7        458.093       -60936.4       0.383926     -0.0155174        2.30588        9.22741
      476.432        29.8182              0        43256.4        22.4766         199463       -1.61978    -0.00118094       -7.47045        9.16758
      477.863        27.6803              0       -18447.6       -1839.24         122070        0.69305      0.0724738       -4.55139        9.02939
      480.523        27.6372              0        473.383        75.9632         -71570     -0.0150548    -0.00307883        2.67682        7.75275
      482.669        -13.196              0       -254.226       -133.743       -30330.6     0.00898268     0.00637636        1.14915        10.9585
      495.835        31.7455              0        123.026         34.133       -13524.7    -0.00456735    -0.00163314       0.512376        31.4433
      502.252        9.20264              0        18.1518        9.41906       -1303.42   -0.000698021   -0.000319966      0.0502567        37.2862
      477.982         2.0316              0       -1826.04        434.555       -11796.5      0.0687177     -0.0168138       0.438234        9.74026
      477.882        19.1713              0       -17476.1       -236.522        -101962       0.658798     0.00937061        3.81691        9.23126
      487.238        86.1663              0        36.6699       -59.9404       -28115.9    0.000321665     0.00194647        1.05918         14.978
      481.019        6.45463              0        177.649       -12.6254       -19267.9     -0.0066347  -9.52012e-005       0.715363        10.4694
      477.896       -15.1843              0        15098.9        146.913       -88265.8      -0.566643    -0.00542575         3.3278        9.23755
      493.501       -36.2958              0        48.4399        5.38107          18313    -0.00288387    0.000359778      -0.684056        29.8247
       495.78        -31.825              0        111.463        76.0844        12848.2    -0.00365862    -0.00360393      -0.485142        30.1815
      482.876       -81.8403              0       -218.193       -159.579        46672.3     0.00604521     0.00807296       -1.74163        10.8568
      477.877       -62.4793              0        16581.8        1754.99         135806      -0.622934      -0.071191       -5.10493        9.01566
      477.967       -45.2339              0        24914.8        83.2339         149662      -0.934425     0.00280218       -5.60967         9.7479
       500.38       -40.6357              0       -97.1902       -56.4935        6964.34     0.00399757     0.00220601       -0.26346        31.2221
      502.625       -81.6996              0       -18.1006       -33.4958          -3012    0.000739972     0.00233116        0.11268        33.0078
