       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
       -154.5       -173.752              0       -437.233        22.1832       -1517.98     0.00169278  -6.23353e-005      0.0064966        449.453
       -144.5       -292.086              0        283.209        -16.492       -1083.54    -0.00116149     6.686e-005     0.00453047        586.648
       -144.5           -330              0       -20.4954       -28.0356       -360.053   9.68961e-005    0.000126083     0.00149089            450
       -154.5       -315.123              0       -10.8382       -9.20014       -281.711   4.85913e-005   2.79738e-005     0.00113766        669.475
       -144.5            335              0        1.04083        1.63194        149.355  -5.17685e-006   1.73222e-005   -0.000717621            450
       -144.5       -189.895              0        894.504       -27.8348       -3240.34    -0.00350299     0.00015771      0.0133067        417.603
       -154.5       -237.129              0       -284.813       -33.5148       -1104.44     0.00107927    0.000118468      0.0048647        538.348
       -154.5       -145.898              0       -649.182       -13.3467        -1909.5     0.00267525  -2.46598e-005     0.00820856        421.501
       -154.5       -38.2563              0       -515.124       -8.28886       -1304.95     0.00209035   2.37249e-005     0.00524175        388.309
       -154.5        90.6412              0        695.834       -74.1711       -2039.29    -0.00295299    0.000279514     0.00857163        398.265
       -144.5        124.639              0        -1180.9       -23.8137        4110.31     0.00490151   9.14494e-005      -0.017738        343.167
       -144.5        140.151              0       -1205.85       -30.3172       -4112.57     0.00503695    0.000142807       0.016267        354.864
       -154.5        149.913              0        635.649        1.92759       -1772.77    -0.00269039  -4.09269e-005     0.00669327        421.498
       -154.5       -112.291              0       -781.752        43.4838       -2140.26     0.00346098   -0.000182549      0.0088191        400.929
       -144.5        193.958              0       -1031.93        62.4992        3096.58     0.00430536   -0.000365479      -0.012859        422.637
       -154.5        208.321              0        252.247       -1.57721         987.14   -0.000956281   3.99787e-005    -0.00387607        494.569
       -144.5       -28.2351              0        719.534        23.2604       -2548.57    -0.00275123     -0.0001043      0.0102817        321.331
       -154.5        17.3626              0        257.067          19.22       -645.651    -0.00122706  -6.94918e-006     0.00218658        384.484
       -144.5        258.713              0       -432.791         5.8562       -1611.36     0.00163383  -2.10346e-005     0.00648416        524.047
       -154.5        278.609              0        121.734        15.8775       -321.853     -0.0004396  -6.99376e-005     0.00115483        598.364
       -154.5        320.052              0        8.67003       -3.50491       -142.591  -3.29033e-005   4.20359e-005     0.00061825        672.639
       -154.5        41.4983              0        482.077       -42.7403       -1430.31     -0.0017648   1.86901e-005     0.00652596        385.529
       -144.5        296.854              0       -159.046       -19.5436        473.865     0.00054501   7.61637e-005    -0.00171456        593.942
       -154.5        241.672              0        267.489       -4.63098       -969.592   -0.000999397   2.55487e-005     0.00422161        539.756
       -144.5        224.707              0       -707.889       -72.7719       -2339.37     0.00287638    0.000334289     0.00982338        466.466
       -154.5        177.887              0        477.283       -3.80909        1501.39    -0.00181657  -1.02219e-005    -0.00650698        452.323
       -144.5        165.959              0          -1228        118.547       -3228.76     0.00494386   -0.000384916      0.0122613        385.012
       -154.5        115.965              0        786.367      -0.492201       -2307.21    -0.00333971   2.30884e-005      0.0096162        408.164
       -144.5         100.54              0        -1403.1        10.8223        4409.33     0.00604339  -2.85957e-006     -0.0188855        333.122
       -154.5        65.8492              0        749.727        24.1482        1870.24    -0.00307916   -0.000108062       -0.00778        391.719
       -144.5        54.0298              0       -1216.99        18.1637        3529.89     0.00474746   -0.000105005     -0.0141902        318.544
       -144.5       -97.4277              0        1656.29       -70.6304       -5099.42    -0.00709619    0.000366503      0.0219466        326.803
       -144.5        8.74141              0       -266.729        62.0729        803.258      0.0011297   -0.000177333    -0.00306026        317.229
       -144.5        77.0501              0       -1215.29        66.3124        4449.95     0.00517446   -0.000362175     -0.0189803        325.653
       -144.5        31.3594              0       -872.682        17.3604       -2818.74     0.00349438   3.52352e-005      0.0120557        316.096
       -144.5       -5.41379              0        301.752        76.7097        522.678    -0.00122869   -0.000326631    -0.00239264        319.755
       -154.5       -13.9116              0       -315.757        26.7183        483.289     0.00126544   -0.000131303    -0.00211256        385.871
       -154.5       -62.7357              0       -650.178         8.1062       -1808.62     0.00261121   2.68846e-005     0.00817685        390.986
       -144.5       -74.2177              0        1440.74         172.74        -4468.2    -0.00599648   -0.000931893      0.0191738        324.034
       -144.5       -121.058              0        1299.74          13.04         4478.7    -0.00548164   -1.5332e-005     -0.0184832        335.617
       -144.5       -136.388              0        1235.21       -26.8002        4299.68    -0.00497454   8.61287e-005     -0.0184202        354.272
       -144.5       -51.1666              0        1047.39        21.0587       -3542.72    -0.00420547  -3.71266e-005      0.0146485        322.279
       -144.5       -220.402              0         777.46       -79.6136       -2605.41    -0.00322828    0.000283107      0.0108886        463.877
