       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
     -70.1659            326              0        35.9947        619.549       -1536.05      0.0121177       0.208527      -0.516562        587.529
      430.229            326              0        13.1597        802.999       -2332.41     0.00441204       0.270361      -0.784995        572.577
      454.314            336              0        86.4166       -246.408        -675.12      0.0290609     -0.0829221      -0.227203        656.369
      170.276        321.199              0        136.236        1556.72       -7756.87      0.0460665       0.523772       -2.60811        127.005
      351.208            326              0        34.9828        1797.91       -3983.63      0.0114923       0.605158       -1.34011        561.014
      243.946        341.836              0       -9.34576        18.8304        -756.35    -0.00310613     0.00644526      -0.254749        264.415
      90.5578            326              0      -0.465797        1866.41         5333.6  -1.77696e-005       0.628031        1.79422        568.244
      30.1692            336              0        61.9011       -527.095       -1597.57      0.0207006      -0.177179      -0.537533        654.331
      10.7547            326              0        16.6273        1180.76        3991.83     0.00562248       0.397405        1.34185        575.658
     -53.9079            336              0        75.8789       -141.015       -689.224      0.0254628     -0.0475043      -0.231723        659.806
      127.417        340.938              0        11.6011        21.3915        884.974     0.00383412     0.00725202       0.297848        130.236
      166.037        341.199              0       0.381128       -13.0098        927.568    0.000141801    -0.00461047       0.311352        172.411
     -111.606            326              0        13.8694        180.673        843.657     0.00468007       0.060915       0.284152        602.736
     -96.6162            336              0        9.89049        -156.89        751.727     0.00333999     -0.0527855       0.253057        674.536
      214.834        331.286              0        71.9884       -592.204       -3455.21       0.024153      -0.199464       -1.16258        309.753
     -29.5348            326              0        9.38924        533.225        2096.22     0.00317505       0.179557        0.70527        581.063
     -11.7485            336              0       -4.99869       -285.483        1217.91    -0.00168022     -0.0962373       0.409369        656.306
      312.053            326              0       -50.9443        1724.74        5442.36     -0.0171609       0.579752        1.82945        561.236
      50.7791            326              0        60.3998        1151.76       -4108.97      0.0202945       0.387236        -1.3813        571.109
      71.8609            336              0        1.67153        -508.33       -1786.29    0.000666692      -0.171182      -0.600868        650.688
      132.775        320.938              0        181.209        2144.91       -7505.92      0.0611195         0.7219       -2.52504        118.558
      207.119        341.286              0        31.5549        11.7192       -812.303      0.0105077     0.00402612      -0.273068        179.468
      285.288         341.22              0        45.5277        33.8378       -797.308       0.015236      0.0116167        -0.2682        304.365
