       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
---------------------------------------------------------------------------------------------------------------------------------------------------------
      307.454        167.684              0        36.1529         82.954        6405.06     0.00268553     0.00588162       0.450566        114.634
      144.758        165.945              0       -23.0729        -1.6476       -8168.66    -0.00163008   -0.000133211       -0.57514        90.2282
      25.1882         173.22              0        -24.115        22.3817        2608.53    -0.00169893     0.00160117       0.183428        187.432
     -16.1032            158              0        105.714        2581.12       -7707.99     0.00742793       0.181436      -0.541308        317.849
      413.659            158              0       -83.9398        2631.68       -9626.24    -0.00586003       0.184761      -0.675087        310.405
      224.604        165.531              0       -8.50874        22.0127       -8687.54   -0.000608101     0.00162213      -0.611612        143.493
      168.468        164.903              0       -21.6988         1.3721       -9751.59    -0.00151856    0.000106498      -0.685432        102.737
      238.462        172.564              0       -15.4638        96.3501       -3980.14    -0.00103526     0.00684202       -0.28028         214.06
      208.369        173.094              0        4.66963        110.924        3032.59    0.000238705     0.00788004       0.212872        194.132
      41.3968        162.749              0       -93.9465       -2005.76       -8991.21     -0.0066245      -0.141022      -0.631729        216.112
      17.0924         163.22              0        5.58959       -1965.32        8516.41    0.000327424      -0.138108       0.597999        174.938
     -2.76394            168              0        75.8598       -1753.98        4130.68     0.00537442      -0.123417       0.289389        395.142
     -53.6469            168              0        93.8181       -913.435       -2274.43     0.00658958     -0.0642799      -0.159495        426.449
     -64.4083            158              0        58.6594        1338.13       -3546.47     0.00416207      0.0942072      -0.249217        354.523
       79.518        173.798              0        4.55399      -0.426266       -2057.75    0.000336908  -1.69019e-005      -0.144372        165.279
      65.6844        164.729              0        23.2049       -47.7688       -8506.48      0.0016693    -0.00338064      -0.599312        74.5191
      51.3231        172.749              0       -35.4306       -38.7494       -2768.65    -0.00249743    -0.00272617      -0.194733        206.084
     -91.1905            158              0        99.3355        493.046       -1641.34     0.00697983      0.0346935      -0.115528         396.43
     -81.0961            168              0       -44.7198       -317.554       -1009.39    -0.00309171     -0.0223468     -0.0708894        454.244
      183.816        172.654              0        16.7082        25.1785        3188.32     0.00116877     0.00167558       0.223792        210.752
     -39.6495            158              0        135.191        1972.56       -6929.96     0.00945591       0.138604      -0.486628        333.175
     -27.6873            168              0        6.45298        -1173.9       -3288.88    0.000418293     -0.0825751      -0.230876        408.559
      296.212        168.315              0       -100.031       -34.5274        5800.82    -0.00698311    -0.00247192       0.408645         154.94
      6.63399            158              0        95.3386        3271.57        10523.4      0.0066723       0.230092       0.738556        310.183
      327.451        166.977              0        104.753        107.759       -5766.97     0.00752516     0.00759588      -0.405565        160.928
      89.9772        169.655              0       -34.8042       -13.3492        4254.86    -0.00248558   -0.000925894        0.29959         80.217
      101.291        173.857              0       -36.1289        62.6757        2407.17    -0.00251923      0.0044813       0.169648        163.191
      113.014         161.19              0        137.057       -2691.79       -14974.8     0.00963253      -0.189153       -1.05206        186.018
      120.825        161.841              0       -219.042       -2191.36        13264.4     -0.0153868      -0.154106       0.931464        165.608
      129.504        171.841              0        19.3942       -19.9065       -3864.53     0.00135962    -0.00133326      -0.271421         241.64
      154.485        171.228              0         8.8529        37.8998       -4688.99    0.000602334     0.00271776        -0.3302        266.068
      249.328        166.582              0       -20.8925       -17.2691       -7850.63    -0.00142099    -0.00123615      -0.552303         82.142
      315.547        173.056              0        75.7146        121.302        2577.69     0.00534176     0.00854755       0.181146        197.279
      193.583        166.495              0       -85.8463        29.7276       -7051.35    -0.00612887     0.00213429      -0.494515        111.075
      474.357            168              0        99.1042       -368.779       -1455.18     0.00699095     -0.0259628      -0.102132        437.336
      215.837        166.982              0       -8.50874        22.0127       -7232.25   -0.000608101     0.00162213      -0.508653        106.283
      264.056        172.135              0       -22.5888       -30.5694        3383.24    -0.00160868    -0.00209821       0.237809        231.692
      278.586        157.823              0        311.979       -1970.68       -14576.7      0.0219203      -0.138525       -1.02388        122.981
       286.59        173.687              0        21.7527       0.848843        2392.38     0.00149324    0.000192039       0.168933        171.731
      366.162        172.306              0       -73.1306       -39.6609        2531.16    -0.00514141    -0.00277183       0.177948        223.467
      436.643            158              0       -86.7589        1897.45        5465.05    -0.00611633       0.133333       0.383866        319.645
      339.632        171.921              0        113.489        14.5141        3373.68     0.00801536     0.00116252       0.237342        239.841
      447.875            168              0       -72.8968       -732.898       -2589.64    -0.00515593     -0.0514956      -0.181706        417.618
      351.709        166.227              0       -20.0089       -95.9882         5870.8    -0.00145476    -0.00666723       0.413021        237.368
      422.508            168              0       -54.4894       -1222.34       -3155.07    -0.00387637     -0.0858921      -0.221102        404.231
      399.867            158              0        23.3814        3462.57       -9519.54     0.00164661       0.243174      -0.667751        310.246
       380.37        161.947              0        40.9316       -1649.89        8323.42      0.0028977      -0.115861        0.58487          139.1
          391            168              0         -5.664       -1577.17       -4844.97   -0.000399806      -0.110759      -0.340093        392.984
       460.51            158              0       -28.9853         1286.1       -4519.78    -0.00203281      0.0902831      -0.317395        336.736
      485.684            158              0       -156.823        1018.66        1979.67      -0.011051      0.0716786       0.139199        358.742
      502.568            168              0        8.91329       -301.057        1003.96    0.000612136     -0.0211489      0.0708122        473.409
      513.088            158              0        22.3371        265.162        1195.84     0.00157494      0.0186119      0.0843108        401.044
      372.986        166.253              0       -71.5251        33.8905       -5436.91    -0.00511301     0.00241551      -0.382244        98.8012
      375.452        151.947              0       -134.182        4471.48        14653.3    -0.00941588       0.313944        1.02936         122.38
      368.068        156.253              0        -30.489       -2083.15        11932.5     -0.0020997      -0.146276       0.838596        67.3053
      358.161        152.306              0       -174.316        3312.74        16980.5      -0.012202       0.232532        1.19289        133.436
      335.339        151.921              0        -309.95        6209.15        23767.1     -0.0217723       0.436009        1.66902        121.671
      348.627        156.227              0        212.344          -1923        14072.8       0.014819      -0.135104       0.989188        164.112
       315.09        153.056              0        -60.473        5694.68       -24913.1    -0.00412263       0.400342       -1.74976        157.072
