       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
          645       -146.905              0        474.167       0.916623       -1345.57       0.119682    0.000323925      -0.339528        497.269
          635       -166.204              0       -922.039        76.9846       -2467.74      -0.232858      0.0194279      -0.622755        459.219
          635       -199.011              0       -859.312       -24.8337       -2281.54      -0.216676    -0.00624409      -0.575168        499.562
          645       -214.664              0        193.164       -1.89851       -869.741      0.0487105    -0.00054588      -0.219283        558.061
          645       -179.661              0         257.35       -31.1724        -1051.2      0.0649302    -0.00781351      -0.265064        517.538
          635       -234.709              0       -677.008       -25.5823       -1773.33       -0.17063    -0.00643946      -0.447381         548.78
          645       -252.764              0        134.331        10.1642       -687.903      0.0338656     0.00255247      -0.173482        607.656
          635       -317.079              0       -303.048       -8.88802        945.725     -0.0765162    -0.00220218       0.239198        677.366
          635       -273.829              0       -460.855        -31.882       -1301.52      -0.116278    -0.00803338      -0.328358        603.986
          645       -340.711              0        39.5216         2.0926        302.121     0.00990591    0.000490543      0.0763526        738.766
          645       -294.466              0        90.8023       -5.20695       -493.002      0.0229001     -0.0013355      -0.124542        664.911
          635       -365.559              0       -126.339       -35.3855        415.168     -0.0319608    -0.00891215       0.104824        765.448
         -195       -340.247              0       -85.5344        29.6564       -218.298     -0.0215835     0.00746854     -0.0550504        744.445
         -195        -392.44              0       -5.81939       -2.27742        93.6161    -0.00162135   -0.000585568       0.023029         835.22
         -185            411              0       -2.40246        7.93353       -84.1558   -0.000677959     0.00198927     -0.0212911            450
         -185       -273.199              0        480.914       -49.1403        1369.69       0.121224     -0.0124544       0.345702        604.877
         -185           -411              0       -1.69708       -5.59397        88.2146   -0.000422043    -0.00155656      0.0215516            450
         -195       -146.943              0       -355.898        -29.445       -1446.73     -0.0899074    -0.00758104      -0.364634        492.608
         -185       -86.5795              0        770.642        3.80363       -2766.26       0.194168     0.00094267      -0.698981        421.495
         -195       -75.3244              0       -349.673        15.7557       -1048.14     -0.0878332     0.00386112      -0.265627        477.528
         -185       -28.2797              0        345.189        12.9841         1167.7      0.0871951     0.00325058        0.29448         415.28
         -195        15.7836              0        98.4535        15.6198       -276.724       0.025066      0.0039053     -0.0690186        474.228
         -185        29.6935              0       -461.392        49.3439       -926.138      -0.116385      0.0123043      -0.233535        413.291
         -185        87.2561              0       -844.872        86.3879         2992.3      -0.213308      0.0217067       0.754606        412.435
         -195        106.163              0        394.747        2.07818       -1273.81       0.099478    0.000494989      -0.321621        473.254
         -195       -214.121              0       -314.158       -23.8353       -1123.35     -0.0795179    -0.00623506      -0.282989        554.494
         -185        165.747              0       -728.236        4.93303        2802.84      -0.184019     0.00122863       0.707751        460.178
         -185       -166.175              0        803.328       -47.7735       -3020.35       0.202117      -0.012094      -0.762699        454.428
         -195        179.007              0        343.322       -20.0848        1159.83      0.0866182    -0.00512804        0.29286        519.217
         -185        233.851              0       -777.236       -28.2627       -1566.45      -0.196164    -0.00705031      -0.395441        540.744
         -195        251.632              0        198.873       -76.7871        628.095      0.0502071      -0.019296       0.158714        604.113
         -195       -293.755              0       -67.1332        18.3272       -515.284     -0.0169202     0.00474944      -0.130058        666.897
         -185        316.089              0       -190.868       -9.45397        -579.15     -0.0481498     -0.0023999      -0.146104        682.707
         -195        339.782              0        74.7251        5.73015       -169.158      0.0188393     0.00145908     -0.0426406        744.951
         -185        58.4931              0       -601.157         7.5072        2064.62      -0.151304     0.00197658       0.520185        411.765
         -185       -234.172              0        573.996        28.1892        -1961.1       0.144999     0.00699456      -0.495214        545.441
         -195         76.034              0        414.156        35.7596        1208.55       0.104739     0.00911649        0.30397        470.134
         -195       -179.377              0       -388.055      -0.175228       -1495.32     -0.0977141    0.000169732      -0.378244        512.497
         -195       -14.5513              0       -55.5789       -10.5194        210.136     -0.0140063    -0.00254513      0.0529345        475.693
         -195        392.286              0        10.8667        4.18221        -79.546      0.0027421     0.00104998     -0.0200179        842.113
         -185        365.051              0       -97.1145       -16.6691        265.892     -0.0245041    -0.00420181       0.067187        775.611
         -195       -252.029              0       -132.396       -41.3103       -718.946     -0.0333728     -0.0103802      -0.181687         605.91
         -195        293.265              0        118.357        39.5195        419.503      0.0299029     0.00992886       0.105829        665.617
         -185        272.709              0       -507.626       -36.7923        1431.56      -0.128176    -0.00925175       0.361279        603.766
         -185       -57.3265              0        589.723        14.4843        2345.76       0.148869     0.00352921       0.592693        417.362
         -195        213.868              0         310.93        60.9139        916.834      0.0784258      0.0153241       0.231341        554.525
         -185        198.511              0       -719.924       -55.5567        2496.29      -0.181571     -0.0140602       0.630222        495.013
         -195       -106.037              0       -411.656       -4.97534       -1275.04      -0.103479     -0.0012939      -0.323075        483.039
         -195        146.395              0         404.45        10.5325        1274.32       0.102148     0.00263092       0.321603         488.13
         -185        135.066              0       -914.806       -22.0429        3152.83      -0.230776    -0.00547317       0.796089        432.343
         -185        116.198              0       -754.739       -10.1468        3158.66      -0.190649    -0.00245271       0.798627        416.699
         -185       -135.408              0        791.057        9.21025       -2640.62       0.199797     0.00248752      -0.666034        437.488
         -195        45.9712              0        189.526       -12.3865        621.627      0.0477865    -0.00310311       0.156978        470.924
         -185       0.745282              0        69.1238        42.8981       -71.6212      0.0170738      0.0109094     -0.0177936        415.152
         -195       -44.8944              0       -212.098        6.45458        882.009     -0.0534504     0.00152954       0.222714        474.463
         -185       -116.183              0        787.844        5.05799        -3114.8       0.198541     0.00148198      -0.786705        427.627
         -185        -365.35              0        109.736       -29.3115        314.623      0.0277314    -0.00736082      0.0790843        769.012
         -185       -198.696              0        779.312       -6.75997       -2370.23       0.196972    -0.00150076         -0.598          496.5
         -185       -316.589              0        367.355       -54.3315       -706.433       0.092642     -0.0136705      -0.177857        680.786
      225.454           -411              0          31.75       -102.968        1271.89     0.00788203     -0.0260837       0.320577        789.496
      554.254           -401              0       -3.21472        217.553        594.698   -0.000777312      0.0548603       0.150128         769.44
      607.415           -401              0        24.7364        140.494       -338.635     0.00620818        0.03552      -0.085596        791.327
      430.748           -411              0       -31.3454       -182.087       -1248.62    -0.00777958     -0.0459283      -0.315173        793.789
      535.308           -411              0       -2.61787       -158.605        307.022   -0.000606837     -0.0400549      0.0773916         812.44
     -85.5423           -411              0        39.7153       -142.922        357.622      0.0100576     -0.0360314      0.0904142        808.306
       350.54           -401              0        2.11579        784.479       -3076.23    0.000632912       0.198069      -0.775324        730.713
      122.633           -411              0        22.8894       -348.206       -1625.81     0.00581057       -0.08783      -0.410419        791.603
      49.6902           -401              0         36.679        665.539       -1889.74     0.00927207       0.167645      -0.476744        747.086
      19.0775           -411              0        65.2836       -262.198       -625.375      0.0164982     -0.0661089      -0.157891        794.156
      -52.529           -401              0        38.3134        391.829        1386.91     0.00974548      0.0988342       0.350917        757.273
      150.811           -401              0        8.35847        661.231       -3078.87     0.00214187       0.166905      -0.777245        735.456
       200.94           -401              0       -93.1781        862.935       -2890.06     -0.0234673        0.21758      -0.729422        730.357
     -157.448           -401              0        -22.051        100.573        341.341    -0.00550009      0.0253503      0.0857546        789.821
     -139.012           -411              0       0.291256       -63.5651        176.033    0.000149253     -0.0161418       0.044574        829.655
      -104.39           -401              0       -4.87901        237.583       -527.568    -0.00122389      0.0599801      -0.133091         768.16
      276.643           -411              0       -30.0712       -311.078       -1949.17    -0.00755285     -0.0785282       -0.49134        787.464
     -33.0111           -411              0        29.0603       -171.971        1145.13     0.00725304      -0.043274       0.289504        798.323
     -1.25992           -401              0       -9.08784        487.738       -1027.12    -0.00224755       0.123011        -0.2595        751.512
      451.262           -401              0       -54.0804        484.372       -1722.49     -0.0136803       0.122021      -0.435091        743.896
